"path","sha256"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/report_harmonization/final_documents_2026_09_12/writer_layout_preflight_archival_001/package/old_image_part_dispositions.csv","1653b2a9b2bc4fb9bbb3c7908f7a00a67a0bb043b9deab7a340854cbf5e10bef"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/report_harmonization/final_documents_2026_09_12/writer_layout_preflight_archival_001/package/editable_table_reuse_and_source_bindings.csv","d7a362e7acd8e62dd9f78c910c7c7c5fb5330e5008ec807d49af799a80aaae38"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/report_harmonization/final_documents_2026_09_12/writer_layout_preflight_archival_001/package/svg_source_bindings_and_dispositions.csv","278b8afc843beeb15ddfffd4e531e9450875ea3cb87be99b98f5a85464566f89"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/report_harmonization/final_documents_2026_09_12/writer_layout_preflight_archival_001/package/prospective_s2_s7_part_map.csv","0bfb3e237713fa1eae5d8655c905624c84970f99213e8b5ed40c95442b6ac427"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/docx_svg_compatibility_recovery_001/final_table_part_geometry.csv","9ccfdcad3df90f1f288a01ea103dd81fd687a088acd32f3d5a27c91071d080d4"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/brown_final_integration_2026_09_13/records/exact_display_extractions.csv","53fb9fccc1f90ac3cd01817060fe5ea312082c439fda8555be51d11b5b5a3517"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/brown_final_integration_2026_09_13/records/copy_manifest.csv","275306f0271c09a77df0583de7a4edc2de153a9d53f3cce62130318108402741"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/editable_tables/Table_1.docx","5d09fe9d798c78295d5e8f783e0d73aaee81e1331f0527aa8e860f3bc2d70049"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/display_assets/table1_participant_site.html","95781f53b177f06750c4503f8861fb605e4c9f293de5112131c523d8cc41e4ea"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/editable_tables/Table_2.docx","a29823ac1f1b2455486d7d4f569c0f8a2d3f7f08bed47f10f6b660bbe4e6b4a0"
