"path","sha256","bytes"
"candidate/H09_observed_timing_patterns.svg","0a3d0cabcd6cdb67db072cfa566448a885a774db519bea442a973896a7d616e8",1245095
"code/build_and_check_h09_s15b_strip_candidate.R","ecf3e8f1936c93321f1ac1376890cb7ceaed65f54ff0046c2d0a7367af1ca9a1",27422
"code/seal_h09_s15b_strip_candidate_return.R","bc0497385ee8aa66da11b3d802de95d09f587836ec2398cd761efe7a0322a0e9",19472
"evidence/adjacent_strip_gaps.csv","b2b7a242f54f595978aff67cc7c0ffb52ad1cf3aaa00733a9f26718fdc13ee01",244
"evidence/browser_attempts.csv","2b8b442704ca2e3605ccb6116442c73eadc9abde5bb692d10cae2264baba8a0a",679
"evidence/browser_console.csv","93be6d4a675c300892c02dfa8f186af20598dae76c1e9e3900c353f3fe2fa4a0",136
"evidence/browser_qa_summary.csv","9f8972865f5c03e35a97db5a6e4100062eaf24671c3ad4aed69a62538aac31d1",301
"evidence/browser_routes.csv","71ae1000d379a519ff597e277312a0f221809facb17a8da667f3fdacc453c39f",556
"evidence/browser_screenshot_identities.csv","de0295a26cd4a83b934dc3967dd1e19784efe21006ec3b9d03956b0aba9f1bad",604
"evidence/browser_visual_findings.csv","3e59f1eb8073f95a9bcbc9ffc919b4e6e9b0190ccb7266b50a2979c11b656918",1842
"evidence/candidate_summary.csv","bf0a74662b9fce554437459c2651d7b2c5653f8fbb4eba4fae925dd802607543",451
"evidence/construction_attempts.csv","0ea465eff973d306f0db95ad6e911ae59d3334395cd4666a5f87c208175b2a19",494
"evidence/dispatch_rehash.csv","9f9c9bea770ca7b532ddff6cf08691a9f7a43aa74ab98a4ae65c6fc0513aa6fc",8307
"evidence/execution_command.md","6c5cd8bcd088a2de3182f282234642927f7a5786f23ca2e1d0fed3d7748fd25a",665
"evidence/final_candidate_checks.csv","3cfb926075c8210f95b9c5e77495e179b8a15d7b3155212311698502baf94306",891
"evidence/final_dispatch_rehash.csv","9f9c9bea770ca7b532ddff6cf08691a9f7a43aa74ab98a4ae65c6fc0513aa6fc",8307
"evidence/final_protected_rehash.csv","aeabc342c4aa4773c3eaa18a23c6a08bc9826ff7c0801b130d04afa7dc6d8f9e",1314
"evidence/final_session_info.txt","2c1fe63f43cfbff8e5795cd3fc81a3a3aeba27e3e526e8e06542e6cc80a09ed3",943
"evidence/forward_reverse_checks.csv","acaffc527a75fd2da68c3d13d44092e2bc2d8111b751edf59eb8ec7f24f9d328",1242
"evidence/label_geometry.csv","46392fa88cbe9500b316254189fd221901526d3071dc0a1e57c19095433a1eaf",589
"evidence/package_versions.csv","f3e95836596b0b19c0f49e4844d276371fce1cd9c65af85330426fdc1b85eedb",112
"evidence/preflight_attempts.csv","c96234835aae61542a27ff077f86db057dbf70fdd45f85a688b105e2b50d39cf",541
"evidence/preview_serve_inventory.csv","ad45aa65da7632408b6cab258c26e69edce739ac7feeea87a03ac9d8eac06a23",336
"evidence/protected_inputs_post_candidate.csv","558fb5010ec4236132225763a23d6a5021998efb9e91565206b658b517de5eab",1104
"evidence/protected_inputs_pre.csv","3de11bfb0b528eb93333c0e599887fb47a5cf3a1ae40590e3ee1ece13518ccf2",813
"evidence/rectangle_change_map.csv","01aa60a2478d1c481563aca3384a853f482f4998510d561a19a2f3988d1fa29d",1385
"evidence/server_access_log.txt","55cb6eb449e829be941baa9c9d4045f2364aad10f53fd1ce8376a938087ad3f1",784
"evidence/server_session.csv","e94d5fa177360fc81e676c00996ab2518254131149dd404c326f13ad1529a3bc",378
"evidence/session_info.txt","d32367c0cc578b04ccbe2e563c49ba4949eb8e2775dc0f402f331a2e9c7c0d17",913
"evidence/svg_structure_checks.csv","93ba07e6f9477023ffe4faed6eb32bb37b7309e84accc96f3b6b344063ab54b7",926
"evidence/teardown.csv","45807b52ddae0e5442f5720457f065c524fd6a7a0b210164cd8d96425b8b41c0",424
"qa/preview_wrapper.html","c0596044f09a3b28c457091a1e555e8df5b139c8ef49ecf47b701085d01e7a64",4070
"REPORT018-H09-S15B-STRIP-CANDIDATE-010A.md","98552d4d610e6b2a5b61fa0a1e9169b401c6df3fc05d6312460026979829f52b",3397
