path_class,path,bytes,sha256,role
central,audit/decisions/brown_adherence_cross_state_stage4_independent_review.md,8353,8240ecb7e8f6f8eac121154a805170bd0baabb30e2d1df0cb4870bc323ddcd47,independent_review
central,audit/decisions/brown_adherence_cross_state_stage4_independent_review_verification.md,2405,1f7a22d2db371cfa361fa8082f83c254d474ad050c219cacef697c8110670a48,independent_verification
central,scripts/report_harmonization/check_brown_stage4_independent_review.R,11438,3b575daf0fa20608d5d187b2b2aae8309567c0c1b1f66fef854ac82b4acf12ab,independent_checker
central,scripts/report_harmonization/repair_gt_html_semantics.R,17747,7c949930fec862a4ce783c28d0256d36cb45de7c017bd9fcbb7cb910599463d1,accepted_semantic_repair_engine
central,audit/decisions/brown_adherence_cross_state_stage3_acceptance_stage4_transition.md,14113,985c865228d392b8721810d33c5fe89cfc73163393b52ce3074752fda2192ebe,BA_016_CHG_155_authority
central,audit/decisions/brown_adherence_cross_state_stage3_acceptance_stage4_transition_verification.md,5951,8e631ed89af58d3eb138bdb20efe0b6a1ef91c28a2b26aa60ba53ae04ac40294,BA_016_CHG_155_verification
central,audit/decisions/brown_adherence_cross_state_stage3_acceptance_stage4_transition_manifest.csv,5169,39ec3d05e009c40984117236c7941ce324675d07f7abb1b828990c8b34890adf,BA_016_CHG_155_manifest
brown_worktree,audit/analyses/brown_adherence/14_cross_state_association_preparation_and_provenance.qmd,24147,642a004048182d18225c34f6f06819838f801f5c23c03fd03bf52119f5430d29,stage4_source
brown_worktree,audit/analyses/brown_adherence/14_cross_state_association_preparation_and_provenance.html,4323083,697ec3a5627b082e293ed9a3d15a8a1a5329d2149befd4930a18621ae0ab8716,stage4_html_pre_repair
brown_worktree,audit/analyses/brown_adherence/stage4_cross_state_association/stage4_final_manifest.csv,35088,b2e3e079747c6ad90c5f26c6c0c5b85f682404203bde2e77e1f2a4e320f17150,stage4_final_manifest
brown_worktree,audit/analyses/brown_adherence/stage4_cross_state_association/stage4_final_manifest_verification.csv,20514,aeaacd2f04fb7e70e6fdea6787f85f900d4c0bcb2c4ace4d9445cd683fc276f6,stage4_manifest_verification
brown_worktree,audit/analyses/brown_adherence/stage4_cross_state_association/stage4_handoff.md,4989,3aa14b8a04fb3504f245ea59a69046c16a777cef140bf0afb216d0da5635d32f,stage4_handoff
brown_worktree,audit/analyses/brown_adherence/stage4_cross_state_association/author_gate.md,805,2d6550d72c91058a566b30e1ed6187b45da6ab873f8a6b91a8ed885ea99133ba,open_author_gate
brown_worktree,audit/analyses/brown_adherence/stage4_cross_state_association/finalization_checks.csv,1498,40edc7a9def4222b4631dba98564d9b9bce28fd4872bdf299ad5eadcecc072f5,finalization_checks
brown_worktree,audit/analyses/brown_adherence/stage4_cross_state_association/source_checks.csv,1705,cd7e288b356a407fcb5392b36f25397f3f030ec4608171e47935bad0e4c10162,source_checks
brown_worktree,audit/analyses/brown_adherence/stage4_cross_state_association/render_checks.csv,1918,52cc0539fd6ebc1e816cfb637b8fdfdb1c2cb566b1e2ab02888b5204a97e9e72,render_checks
brown_worktree,audit/analyses/brown_adherence/stage4_cross_state_association/semantic_table_audit.csv,1098,c13c6e723c0ebd8825aeff4ac1614ba6c0e0812ff37e36e82a9024034dad792f,stored_structural_table_audit
brown_worktree,audit/analyses/brown_adherence/stage4_cross_state_association/responsive_390_checks.csv,1266,84a4efb2d4cb710a132f92b8ed2d4833f35ff3ccea217f6263deea345a955553,responsive_checks
brown_worktree,audit/analyses/brown_adherence/stage4_cross_state_association/postqa_protected_verification.csv,255367,ff35814fee59ef20d774992fd88fcb73c7f910b99dfca21c6d78ba74bbf07c5d,protected_identity_verification
brown_worktree,audit/analyses/brown_adherence/stage4_cross_state_association/final_authority_verification.csv,2094,47f3e9fc41c2a894b060b7dcdd1f8fe71f136ae73ad42b62b79554bb1220807b,authority_verification
brown_worktree,audit/analyses/brown_adherence/stage4_cross_state_association/visual_qa/native_runtime_layout_checks.csv,1802,a097c679e3c40053240c7441feb9bde374e6ac5b5864514d7abbc97bc2c9596f,native_runtime_layout_checks
brown_worktree,audit/analyses/brown_adherence/stage4_cross_state_association/visual_qa/native_visual_inspection.csv,2848,7241cf945f95e06a0239e1baa1810e17ebafd6d2ea761d59db8ac85f249b12e4,native_visual_inspection
brown_worktree,audit/analyses/brown_adherence/stage4_cross_state_association/visual_qa/loopback_teardown.csv,561,8f4dcc6bfdb54ee915a5361f5e931cb9a1369ae8969515d4ec1562958b584255,loopback_teardown
