path_class,path,bytes,sha256,role
central,audit/decisions/brown_adherence_stage3_order50_independent_acceptance.md,3779,cc5f751f7f86ce2ec1cd930f60bea19cca8e6bdfd2b33113c978694a6357a7be,independent_acceptance
central,audit/decisions/brown_adherence_stage3_order50_independent_acceptance_verification.md,1083,8df611632001716f0774f35d1e8f11b58c96cb41828c456adf0a83244e9d9962,independent_verification
central,scripts/report_harmonization/check_brown_stage3_order50_independent_acceptance.R,11770,1b8bbf185b243a21dcddfd36ff75db8d63e18967a3f92bbef9f41edc430ea672,independent_checker
central,audit/decisions/brown_adherence_stage3_language_harmonization_render_release.md,6946,b607f852251f94dc8d27330849a1f921efe9341b5fef4fea0adc3799907f1eca,stage3_render_release
central,audit/decisions/brown_adherence_stage3_stage4_language_harmonization_source_independent_acceptance.md,4908,eb7da424f42cc7e2e953c45a4e559fcff8c1375ec6e64f000520c4753580d6ca,central_source_acceptance
central,audit/report_harmonization/report018_brown_stage3_stage4_source_independent_acceptance.md,4334,1a41eff44049194072dfcdaa58fc67a9a91802b31adf14bc31a1d9ae2bc4185f,harmonizer_source_acceptance
central,audit/decisions/brown_adherence_stage3_order50_endpoint_order_verifier_correction.md,3356,96f95700cc1343aaf59351c58d46c67ec93bf7439e32865afc94bf9b69f9524e,endpoint_order_correction
central,audit/decisions/brown_adherence_stage3_order50_endpoint_order_verifier_correction_manifest.csv,2255,63905b238b55f02ea676b59169bf063a246d3d2d392d90539d860c3eb83ee108,endpoint_order_correction_manifest
central,audit/decisions/brown_adherence_stage3_order50_protected_token_scope_verifier_correction.md,4438,dfc6c433f45c4ec8a6c9cdd3460ba9fbeadeca86ef342dd6f823df7493dc3466,protected_token_correction
central,audit/decisions/brown_adherence_stage3_order50_protected_token_scope_verifier_correction_manifest.csv,3141,28948ae3e3b6d30a53e86b830e97b794c73a0b2e0d1cffd043558b638115157e,protected_token_correction_manifest
brown_worktree,audit/analyses/brown_adherence/13_cross_state_association_results_amendment.qmd,55426,2b3de9594e748f34753a03e8f0e8925e8aae8918d000cb2680392e98b7b49a43,accepted_stage3_qmd
brown_worktree,audit/analyses/brown_adherence/13_cross_state_association_results_amendment.html,4825090,3ab7bdd7b86d513d66528b57cab1410de3c48902ce1386d17bca876d63a0926d,accepted_stage3_html
brown_worktree,audit/analyses/brown_adherence/14_cross_state_association_preparation_and_provenance.qmd,24416,628b3f4dc54180180477d248cbb329a5fba6c92dc01190452efda47a80ff3475,held_stage4_qmd
brown_worktree,audit/analyses/brown_adherence/14_cross_state_association_preparation_and_provenance.html,4340432,c32f4a20da7533e1ae722b0bbad6b4e822889ac14bbbddf0ef0303a8ea1e9f3f,held_stage4_html
brown_worktree,audit/analyses/brown_adherence/language_harmonization/stage3_render/order50_completion_record.md,3651,f536124ca5554b0e6c03f894d8d6549c3287a8343c938ad811515a97dddae931,owner_completion
brown_worktree,audit/analyses/brown_adherence/language_harmonization/stage3_render/order50_final_manifest.csv,16282,37b728618d875a16939c382c243dea7ff29d8dc72fd945ac16a16082c755e8f4,owner_manifest
brown_worktree,audit/analyses/brown_adherence/language_harmonization/stage3_render/raw_stage3_render.html,4813483,ff5f95248d854d15b2be7ff8f751eb133106e966a3561e58c25ef1bd377767bb,raw_render
brown_worktree,audit/analyses/brown_adherence/language_harmonization/stage3_render/semantic_candidate.html,4825090,3ab7bdd7b86d513d66528b57cab1410de3c48902ce1386d17bca876d63a0926d,semantic_candidate
brown_worktree,audit/analyses/brown_adherence/language_harmonization/stage3_render/semantic_repair_ledger.csv,93931,828067ef5b23e9d16d420f3aec517d3688e36053095095779381edc3227d9d2e,semantic_ledger
brown_worktree,audit/analyses/brown_adherence/language_harmonization/stage3_render/semantic_candidate_checks.csv,752,6bdb9970a27d6296714e50dee940e73ea267e0882f1002330e0c22f2de40b917,candidate_checks
brown_worktree,audit/analyses/brown_adherence/language_harmonization/stage3_render/final_token_scope_correction/finalization_checks.csv,872,0aef1014c0611aa81a668e4b69fe6973c3f0074786d40501d93a2e70129ce427,finalization_checks
brown_worktree,audit/analyses/brown_adherence/language_harmonization/stage3_render/final_token_scope_correction/post_qa_boundary_preservation.csv,415601,8bd20febb8cf5df4d3d49a439ef8556671b29a359a74793f29ffadf3b245df44,protected_boundary
brown_worktree,audit/analyses/brown_adherence/language_harmonization/stage3_render/final_token_scope_correction/visual_qa_checks.csv,2708,d9ee04e58c5c09da521603765522ed617b9a458c4facb5fd0affd1f6c4df642d,visual_checks
brown_worktree,audit/analyses/brown_adherence/language_harmonization/stage3_render/final_token_scope_correction/served_link_http_audit.csv,5462,13f77f74f70761e312cb58bd85d2a6abb81d7ccd7f7e24ce47ad2caa5e1bc068,served_links
brown_worktree,audit/analyses/brown_adherence/language_harmonization/stage3_render/final_token_scope_correction/server_lifecycle_record.csv,954,aced7f1e1dd418ed54664fa8b4207909b9b2554323068e0a16fc22ec0b399bfc,server_lifecycle
brown_worktree,renv.lock,603493,3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350,environment_lock
