frame_id,run_order,run_id,data_scenario_id,reader_scenario,placement,placement_label,sample_scenario,analytical_role,metric_id,instrument_id,availability,row_key_hash,model_frame_hash,participants,participant_days,observations,sites,derivation_hours,min_days_per_participant,median_days_per_participant,max_days_per_participant,estimate,std_error,conf_low,conf_high,interval_method,effect_status,random_intercept_variance,residual_variance,icc,marginal_r2,conditional_r2,performance_interval_status,main_chi_square,main_df,main_p_raw,main_p_adjusted,main_raw_significant,main_adjusted_significant,main_family_id,main_comparison_status,interaction_chi_square,interaction_df,interaction_p_raw,interaction_p_adjusted,interaction_raw_significant,interaction_adjusted_significant,interaction_family_id,interaction_comparison_status,metric_order,manuscript_name,abbreviation,analysis_branch,primary_family_member,instrument_name,effect_unit,effect_direction
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,f9f41f679b11797848de50b187e7af7f6d7b7ecbf867ad50e3fd7cf3b72cabe7,139,722,722,9,16716.266666666666,1,6,7,0.3812365428900415,0.11989128289754145,0.1462539463505574,0.6162191394295256,Wald normal 95% confidence interval,PASS,1.3948714265178537,4.213964906774482,0.24869176842232385,0.09271861497067836,0.31835202707027566,Point summaries only; a valid 95% interval would require resampling and remains outside the approved no-production-resampling gate,10.49758234562887,1,0.0011953084166163469,0.002988271041540867,TRUE,TRUE,H09-F1-MCTQ-main__primary__glasses__all_available,PASS,7.044419629452477,8,0.5318478035180584,0.5318478035180584,FALSE,FALSE,H09-F3-MCTQ-interaction__primary__glasses__all_available,PASS,3,First light timing above 250 lx melEDI,First >250,registered,TRUE,MCTQ MSFsc,1 hour,later corrected midsleep
primary__glasses__all_available__first_timing_above_250__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MEQ,ESTIMABLE,a653d075b20ac61bca35541b2f59a8912d278179633922b46087063aa2aeaf5a,3a94099ccc2aa3c3f565239084f063f474240bf4015703c2b3dcc3f0e3b2aa10,140,727,727,9,16832.5,1,6,7,-0.443907364409369,0.12995603051139015,-0.698616503785482,-0.189198225033256,Wald normal 95% confidence interval,PASS,1.3503347165511221,4.345943104029893,0.23705562809318687,0.0935129632751206,0.30840081712426864,Point summaries only; a valid 95% interval would require resampling and remains outside the approved no-production-resampling gate,12.03758908892587,1,5.213836365717894e-4,0.0013034590914294735,TRUE,TRUE,H09-F2-MEQ-main__primary__glasses__all_available,PASS,9.737185733955812,8,0.2839587303582923,0.7098968258957307,FALSE,FALSE,H09-F4-MEQ-interaction__primary__glasses__all_available,PASS,3,First light timing above 250 lx melEDI,First >250,registered,TRUE,MEQ,10 score points,greater morning preference
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,3f0218c47fb2a0d55b48450f54de99ce0796d2c2fa597d053e0ffb1bf9ab6758,140,810,810,9,18711.683333333334,3,6,8,0.2764088526112908,0.08102028666525656,0.11761200873027719,0.43520569649230434,Wald normal 95% confidence interval,PASS,0.614691871961435,2.341723708569511,0.20791795172823496,0.09063058517177072,0.2797048112671598,Point summaries only; a valid 95% interval would require resampling and remains outside the approved no-production-resampling gate,12.006655426696852,1,5.301090355570175e-4,0.0026505451777850872,TRUE,TRUE,H09-F1-MCTQ-main__primary__glasses__all_available,PASS,12.17541281682179,8,0.14354732480406968,0.23924554134011614,FALSE,FALSE,H09-F3-MCTQ-interaction__primary__glasses__all_available,PASS,2,Midpoint of the darkest 10 hours,L10 midpoint,registered,TRUE,MCTQ MSFsc,1 hour,later corrected midsleep
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,26bbe8baf5a83427cd4c284701374f294b013a62015dc7bf3107c5a8a1cb4e81,141,816,816,9,18851,3,6,8,-0.31432168701595675,0.08808178242244745,-0.4869588082580469,-0.14168456577386662,Wald normal 95% confidence interval,PASS,0.5999374729282908,2.328892568840803,0.20483860940114915,0.09382533826536085,0.27944489584964105,Point summaries only; a valid 95% interval would require resampling and remains outside the approved no-production-resampling gate,13.073806749366668,1,2.994539235294659e-4,0.0013034590914294735,TRUE,TRUE,H09-F2-MEQ-main__primary__glasses__all_available,PASS,3.331670786594259,8,0.9118539555526594,0.9118539555526594,FALSE,FALSE,H09-F4-MEQ-interaction__primary__glasses__all_available,PASS,2,Midpoint of the darkest 10 hours,L10 midpoint,registered,TRUE,MEQ,10 score points,greater morning preference
primary__glasses__all_available__last_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,last_timing_above_250,MCTQ,ESTIMABLE,1a6f413dca085875bfa1088b9abe8757974a9424f1c646cfca1a056c57402ad1,94ebc1c3c747f35781ab070b0f3d7aa40f6b950b7e62e3640ec8d8ccf1941ba8,140,683,683,9,15900.783333333333,1,5,7,-0.025149104870303196,0.12202061215856684,-0.26430511007262436,0.21400690033201794,Wald normal 95% confidence interval,PASS,1.3810721872311338,4.385625242688892,0.23949100919801283,0.17796764361244718,0.37483700223712274,Point summaries only; a valid 95% interval would require resampling and remains outside the approved no-production-resampling gate,0.057313839879952866,1,0.810793033579232,0.810793033579232,FALSE,FALSE,H09-F1-MCTQ-main__primary__glasses__all_available,PASS,7.060096199653344,8,0.5301628582932677,0.5318478035180584,FALSE,FALSE,H09-F3-MCTQ-interaction__primary__glasses__all_available,PASS,4,Last light timing above 250 lx melEDI,Last >250,registered,TRUE,MCTQ MSFsc,1 hour,later corrected midsleep
primary__glasses__all_available__last_timing_above_250__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,last_timing_above_250,MEQ,ESTIMABLE,19d69ac7ca5c0e39ec329b92242fe35f48e5f068139bfeb96592ff51579a2290,2628488b0ed33231e7c5e2cc709ec74e79c3382e55a900023d66f1f658b13964,141,687,687,9,15995.05,1,5,7,0.029031269578030105,0.1353297301599485,-0.2362101275729928,0.294272666729053,Wald normal 95% confidence interval,PASS,1.4462129787875282,4.387387737376745,0.2479108614307848,0.17620791091898055,0.3804349173629219,Point summaries only; a valid 95% interval would require resampling and remains outside the approved no-production-resampling gate,0.055418756507606304,1,0.8138890608624345,0.8138890608624345,FALSE,FALSE,H09-F2-MEQ-main__primary__glasses__all_available,PASS,6.65319171437568,8,0.5744701473070136,0.718087684133767,FALSE,FALSE,H09-F4-MEQ-interaction__primary__glasses__all_available,PASS,4,Last light timing above 250 lx melEDI,Last >250,registered,TRUE,MEQ,10 score points,greater morning preference
primary__glasses__all_available__longest_period_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MCTQ,ESTIMABLE,4a84638249c0cb5e0be8b0e5add1eff77115390fcdb24560ff63791921dd35bc,6e431d49582d11640b62b9a4c764c73ad50528abefd77cc01d8333f8ec1df106,131,478,478,9,11325.55,1,4,7,0.16075586608946735,0.13960734192252536,-0.11286949605605107,0.43438122823498576,Wald normal 95% confidence interval,PASS,0.7967552646267714,7.26348451876893,0.09885006972970053,0.053120002495605514,0.14671915627457358,Point summaries only; a valid 95% interval would require resampling and remains outside the approved no-production-resampling gate,1.4589006552164392,1,0.22710511901205502,0.2838813987650688,FALSE,FALSE,H09-F1-MCTQ-main__primary__glasses__all_available,PASS,12.58289291259507,8,0.1270296223361412,0.23924554134011614,FALSE,FALSE,H09-F3-MCTQ-interaction__primary__glasses__all_available,PASS,5,Midpoint of the longest continuous period above 250 lx melEDI,Longest-period midpoint,registered,TRUE,MCTQ MSFsc,1 hour,later corrected midsleep
primary__glasses__all_available__longest_period_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MEQ,ESTIMABLE,25847f9665b9a73dec8045d1f8a79ca480b67e410a1acb06784e078260661ce3,f013e75d8946284c82f947104f8877d325ed5debe67d37c9632a84701e957d4d,132,482,482,9,11419.816666666668,1,4,7,-0.22846388666205275,0.14911784950928597,-0.520729501152317,0.06380172782821142,Wald normal 95% confidence interval,PASS,0.7556753020737975,7.2390926057811384,0.09452123073283207,0.05578182368297137,0.14503048778876715,Point summaries only; a valid 95% interval would require resampling and remains outside the approved no-production-resampling gate,2.5811540024874375,1,0.10814279543933511,0.1351784942991689,FALSE,FALSE,H09-F2-MEQ-main__primary__glasses__all_available,PASS,19.16791233196045,8,0.013986989971145492,0.06993494985572746,TRUE,FALSE,H09-F4-MEQ-interaction__primary__glasses__all_available,PASS,5,Midpoint of the longest continuous period above 250 lx melEDI,Longest-period midpoint,registered,TRUE,MEQ,10 score points,greater morning preference
primary__glasses__all_available__m10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,c72f849c18a5815f467c25039b85961dade43bdc9bd5714b0ac295ceae00514d,140,810,810,9,18711.683333333334,3,6,8,0.20524847249744915,0.0818843588855996,0.04475807818452163,0.3657388668103767,Wald normal 95% confidence interval,PASS,0.5568591950307409,2.8108408600131995,0.16535296669212282,0.0766620516585562,0.22933872067623198,Point summaries only; a valid 95% interval would require resampling and remains outside the approved no-production-resampling gate,6.600935838215719,1,0.0101925181916932,0.01698753031948867,TRUE,TRUE,H09-F1-MCTQ-main__primary__glasses__all_available,PASS,12.225058981344318,8,0.14144125107968136,0.23924554134011614,FALSE,FALSE,H09-F3-MCTQ-interaction__primary__glasses__all_available,PASS,1,Midpoint of the brightest 10 hours,M10 midpoint,registered,TRUE,MCTQ MSFsc,1 hour,later corrected midsleep
primary__glasses__all_available__m10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,cc0f13d5a227045c81e5bb07ca6768208cdc0557971798a4d50b845d0e22ee4e,141,816,816,9,18851,3,6,8,-0.2780090924393169,0.08822455401268618,-0.4509260408562904,-0.10509214402234332,Wald normal 95% confidence interval,PASS,0.520272315086212,2.8098513319770455,0.15623213136395867,0.08380152492644508,0.2269411654395953,Point summaries only; a valid 95% interval would require resampling and remains outside the approved no-production-resampling gate,10.309078762548324,1,0.0013237734826680042,0.002206289137780007,TRUE,TRUE,H09-F2-MEQ-main__primary__glasses__all_available,PASS,7.968042279521342,8,0.4365980779033642,0.718087684133767,FALSE,FALSE,H09-F4-MEQ-interaction__primary__glasses__all_available,PASS,1,Midpoint of the brightest 10 hours,M10 midpoint,registered,TRUE,MEQ,10 score points,greater morning preference
