"path","sha256","bytes","scope"
"_quarto.yml","44e4a7435494d570baca6e7b0de75b15be015a52c811c076dd2b8b959d70f59c",2517,"Current metadata/resource pin; staging configuration needs approved flattened render list and synchronized landing/supplement"
"_quarto-nathealth.yml","e54c71794f4f763a8b50417ab83ff3db37bc9af3fef3f4d1910576ab12c61bc7",10042,"Current metadata/resource pin; staging configuration needs approved flattened render list and synchronized landing/supplement"
".Rprofile","3f9d62fc3f1bf5888a09816101b705f9844ef4cd44ee5ad157f4168dac4af4d4",26,"Current metadata/resource pin; staging configuration needs approved flattened render list and synchronized landing/supplement"
"renv/activate.R","51798a35c2772b94b4a73ae7a7cc928975ff6e628a17bad1bc73d30defca82e6",39946,"Current metadata/resource pin; staging configuration needs approved flattened render list and synchronized landing/supplement"
"renv.lock","3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350",603493,"Current metadata/resource pin; staging configuration needs approved flattened render list and synchronized landing/supplement"
"notebooks/_metadata.yml","2d2883f15ec0257a1ddcf5b32685744c44884de671da8f739b7467a4555d40a2",228,"Current metadata/resource pin; staging configuration needs approved flattened render list and synchronized landing/supplement"
"styles.css","557cf99b617ba158611d5326a76716c871f7373357e11d0295012600c0e6994b",302,"Current metadata/resource pin; staging configuration needs approved flattened render list and synchronized landing/supplement"
"styles-nathealth.css","051d9468f636df71e2408687661369a443029407426fef98850ff56def9aac87",4548,"Current metadata/resource pin; staging configuration needs approved flattened render list and synchronized landing/supplement"
"_includes/nathealth-mobile-toc.html","153967734707cccf0fb2e910327cebfadb552f3c752b70e67b5346fb9acd8980",1542,"Current metadata/resource pin; staging configuration needs approved flattened render list and synchronized landing/supplement"
"bibliography.bib","a8f9799d8dd02d097586f7b95d241997e7bee724d0197332e252a6cda263f249",46504,"Current metadata/resource pin; staging configuration needs approved flattened render list and synchronized landing/supplement"
"LICENSE.md","7e7170e3cebf88a9f60c7b8421418323c09304da1af4d5e90f4da1dc1c8a2661",18650,"Current metadata/resource pin; staging configuration needs approved flattened render list and synchronized landing/supplement"
"notebooks/hypotheses/H06.css","20eb8615bf40acf6cb36a3ca43a360d9cc943fd2a79299520e9d864406a359af",584,"Current metadata/resource pin; staging configuration needs approved flattened render list and synchronized landing/supplement"
"data/metric_types.xlsx","679eea4df7e92e16b480c992aad42d5f31a2e56e26d5aa552a5f8ca5b990836d",12466,"Current metadata/resource pin; staging configuration needs approved flattened render list and synchronized landing/supplement"
"config/site_display_registry.csv","3d669d459ecc27d3154bbb5ff5b0d64cb510805d486b45264443228c44a6d809",295,"Current metadata/resource pin; staging configuration needs approved flattened render list and synchronized landing/supplement"
