data_scenario,placement,site,Id,local_date,abs_latitude_deg,photoperiod_hours,metric_order,metric_id,source_column,original_value,site_participant,response_value,row_key,run_id
primary,chest,RISE,RISE_S001,2025-03-05,57.715675,12.261009983155462,6,duration_below_10_pre_sleep,duration_below_10_pre_sleep_h,1.8666666666666667,RISE.RISE_S001,1.8666666666666667,RISE__RISE_S001__2025-03-05,loso__chest__omit_thuas
primary,chest,RISE,RISE_S001,2025-03-06,57.715675,12.34262978831927,6,duration_below_10_pre_sleep,duration_below_10_pre_sleep_h,2.5166666666666666,RISE.RISE_S001,2.5166666666666666,RISE__RISE_S001__2025-03-06,loso__chest__omit_thuas
primary,chest,RISE,RISE_S001,2025-03-07,57.715675,12.424510966539383,6,duration_below_10_pre_sleep,duration_below_10_pre_sleep_h,2.65,RISE.RISE_S001,2.65,RISE__RISE_S001__2025-03-07,loso__chest__omit_thuas
primary,chest,RISE,RISE_S001,2025-03-08,57.715675,12.506648212075234,6,duration_below_10_pre_sleep,duration_below_10_pre_sleep_h,1.4333333333333333,RISE.RISE_S001,1.4333333333333333,RISE__RISE_S001__2025-03-08,loso__chest__omit_thuas
primary,chest,RISE,RISE_S001,2025-03-09,57.715675,12.58903662721316,6,duration_below_10_pre_sleep,duration_below_10_pre_sleep_h,1.9666666666666666,RISE.RISE_S001,1.9666666666666666,RISE__RISE_S001__2025-03-09,loso__chest__omit_thuas
primary,chest,RISE,RISE_S002,2025-03-18,57.715675,13.341199753284455,6,duration_below_10_pre_sleep,duration_below_10_pre_sleep_h,3.15,RISE.RISE_S002,3.15,RISE__RISE_S002__2025-03-18,loso__chest__omit_thuas
primary,chest,RISE,RISE_S002,2025-03-21,57.715675,13.595964657399389,6,duration_below_10_pre_sleep,duration_below_10_pre_sleep_h,2.3333333333333335,RISE.RISE_S002,2.3333333333333335,RISE__RISE_S002__2025-03-21,loso__chest__omit_thuas
primary,chest,RISE,RISE_S002,2025-03-22,57.715675,13.68131742046939,6,duration_below_10_pre_sleep,duration_below_10_pre_sleep_h,1.5,RISE.RISE_S002,1.5,RISE__RISE_S002__2025-03-22,loso__chest__omit_thuas
primary,chest,RISE,RISE_S002,2025-03-23,57.715675,13.766883142524295,6,duration_below_10_pre_sleep,duration_below_10_pre_sleep_h,3.5833333333333335,RISE.RISE_S002,3.5833333333333335,RISE__RISE_S002__2025-03-23,loso__chest__omit_thuas
primary,chest,RISE,RISE_S003,2025-03-18,57.715675,13.341199753284455,6,duration_below_10_pre_sleep,duration_below_10_pre_sleep_h,2.45,RISE.RISE_S003,2.45,RISE__RISE_S003__2025-03-18,loso__chest__omit_thuas
primary,chest,RISE,RISE_S003,2025-03-19,57.715675,13.42590415040652,6,duration_below_10_pre_sleep,duration_below_10_pre_sleep_h,2.966666666666667,RISE.RISE_S003,2.966666666666667,RISE__RISE_S003__2025-03-19,loso__chest__omit_thuas
primary,chest,RISE,RISE_S003,2025-03-20,57.715675,13.510826363431082,6,duration_below_10_pre_sleep,duration_below_10_pre_sleep_h,2.4833333333333334,RISE.RISE_S003,2.4833333333333334,RISE__RISE_S003__2025-03-20,loso__chest__omit_thuas
primary,chest,RISE,RISE_S003,2025-03-21,57.715675,13.595964657399389,6,duration_below_10_pre_sleep,duration_below_10_pre_sleep_h,2.1,RISE.RISE_S003,2.1,RISE__RISE_S003__2025-03-21,loso__chest__omit_thuas
primary,chest,RISE,RISE_S003,2025-03-22,57.715675,13.68131742046939,6,duration_below_10_pre_sleep,duration_below_10_pre_sleep_h,1.5,RISE.RISE_S003,1.5,RISE__RISE_S003__2025-03-22,loso__chest__omit_thuas
primary,chest,RISE,RISE_S003,2025-03-23,57.715675,13.766883142524295,6,duration_below_10_pre_sleep,duration_below_10_pre_sleep_h,4.666666666666667,RISE.RISE_S003,4.666666666666667,RISE__RISE_S003__2025-03-23,loso__chest__omit_thuas
primary,chest,RISE,RISE_S004,2025-03-25,57.715675,13.938647803200615,6,duration_below_10_pre_sleep,duration_below_10_pre_sleep_h,2.9,RISE.RISE_S004,2.9,RISE__RISE_S004__2025-03-25,loso__chest__omit_thuas
primary,chest,RISE,RISE_S004,2025-03-26,57.715675,14.024844036764568,6,duration_below_10_pre_sleep,duration_below_10_pre_sleep_h,2.7333333333333334,RISE.RISE_S004,2.7333333333333334,RISE__RISE_S004__2025-03-26,loso__chest__omit_thuas
primary,chest,RISE,RISE_S004,2025-03-27,57.715675,14.111247775289748,6,duration_below_10_pre_sleep,duration_below_10_pre_sleep_h,2.9,RISE.RISE_S004,2.9,RISE__RISE_S004__2025-03-27,loso__chest__omit_thuas
primary,chest,RISE,RISE_S004,2025-03-28,57.715675,14.19785769297017,6,duration_below_10_pre_sleep,duration_below_10_pre_sleep_h,2.8833333333333333,RISE.RISE_S004,2.8833333333333333,RISE__RISE_S004__2025-03-28,loso__chest__omit_thuas
primary,chest,RISE,RISE_S004,2025-03-29,57.715675,14.284672434462442,6,duration_below_10_pre_sleep,duration_below_10_pre_sleep_h,2.816666666666667,RISE.RISE_S004,2.816666666666667,RISE__RISE_S004__2025-03-29,loso__chest__omit_thuas
primary,chest,RISE,RISE_S004,2025-03-30,57.715675,14.371690592434671,6,duration_below_10_pre_sleep,duration_below_10_pre_sleep_h,2.966666666666667,RISE.RISE_S004,2.966666666666667,RISE__RISE_S004__2025-03-30,loso__chest__omit_thuas
primary,chest,RISE,RISE_S005,2025-04-01,57.715675,14.54633112874296,6,duration_below_10_pre_sleep,duration_below_10_pre_sleep_h,1.6666666666666667,RISE.RISE_S005,1.6666666666666667,RISE__RISE_S005__2025-04-01,loso__chest__omit_thuas
primary,chest,RISE,RISE_S005,2025-04-02,57.715675,14.633950222267044,6,duration_below_10_pre_sleep,duration_below_10_pre_sleep_h,2.55,RISE.RISE_S005,2.55,RISE__RISE_S005__2025-04-02,loso__chest__omit_thuas
primary,chest,RISE,RISE_S005,2025-04-03,57.715675,14.721766114168696,6,duration_below_10_pre_sleep,duration_below_10_pre_sleep_h,2.3333333333333335,RISE.RISE_S005,2.3333333333333335,RISE__RISE_S005__2025-04-03,loso__chest__omit_thuas
primary,chest,RISE,RISE_S005,2025-04-04,57.715675,14.809776781466272,6,duration_below_10_pre_sleep,duration_below_10_pre_sleep_h,2.9166666666666665,RISE.RISE_S005,2.9166666666666665,RISE__RISE_S005__2025-04-04,loso__chest__omit_thuas
primary,chest,RISE,RISE_S005,2025-04-05,57.715675,14.897980003555615,6,duration_below_10_pre_sleep,duration_below_10_pre_sleep_h,1.65,RISE.RISE_S005,1.65,RISE__RISE_S005__2025-04-05,loso__chest__omit_thuas
