"path","sha256","bytes","role"
"audit/hypotheses/H11/report018_order60a_environment_retry/environment_stop_state.csv","4647c9e413017ece84220311f10b814cfc1b2384ff21794d1d977fc7c21e5f67",1043,"order60a_preflight_fail_closed_evidence"
"audit/hypotheses/H11/report018_order60a_environment_retry/independent_checker_execution.csv","1e1e7b0a9aefd5191ed3e4a4dfb5e330d114e4f4128caa4b38ded045c981594d",171,"order60a_preflight_fail_closed_evidence"
"audit/hypotheses/H11/report018_order60a_environment_retry/independent_checker_output.txt","16363b4444e72f668d7871bb7ed5773b22d1913fcda0d9c981dafc68e2d8034a",63,"order60a_preflight_fail_closed_evidence"
"audit/hypotheses/H11/report018_order60a_environment_retry/manifest_gate_results.csv","45955e9210b3f27fce5e62a1c406d4d06b266d63fbf982da80f2b912190a3826",489,"order60a_preflight_fail_closed_evidence"
"audit/hypotheses/H11/report018_order60a_environment_retry/order60a_preflight_fail_closed_record.md","cd3d7ec56584fabbb7beb257e2ddf66e8ef471daded65665559d9e4ac61426c1",2767,"order60a_preflight_fail_closed_evidence"
"audit/hypotheses/H11/report018_order60a_environment_retry/owner_seal_mismatch.csv","58edcd6a6d997065de41ee28706e11215a2dd3c1eadf0b5104fc28cb211d5cfc",310,"order60a_preflight_fail_closed_evidence"
"audit/hypotheses/H11/report018_order60a_environment_retry/process_inventory_stop.csv","952fd5e7e2c7d54562ac490388270edd462874067ae1062d6ff2ba2b8fbed8bd",86,"order60a_preflight_fail_closed_evidence"
"audit/hypotheses/H11/report018_order60a_environment_retry/render_and_qa_status.csv","70708c36da7a22c3e47e5c1628d99413f51a224faac28b099c91dccfb44b0b9b",415,"order60a_preflight_fail_closed_evidence"
"audit/hypotheses/H11/report018_order60a_environment_retry/runtime_versions.csv","0b344c6520ea3b2ac8c761eb39236a7e6e72ab0f9b174d9fb87b0d67b84417d9",40,"order60a_preflight_fail_closed_evidence"
"_build/nathealth/audit/hypotheses/H11/H11_analysis_preparation.html","fd6307a6a2e9365f95f18f1fd668165cf833847cab58bac9d3be1e8a9b6dde11",775131,"protected_external_identity"
"_build/nathealth/notebooks/hypotheses/H11.html","c5724711ad1aa94631df0b6186fee92398d414ae02690ade08f320b29d6b6db7",289711,"protected_external_identity"
"_build/nathealth/notebooks/sensitivity_battery.html","b9af89c035391db6e39c55064b1de7309220702d626fa2fa274000b22b879780",37775,"protected_external_identity"
"_quarto-nathealth.yml","80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3",7480,"protected_external_identity"
"/Users/zauner/Library/Caches/quarto/sass/sass.kv","22f60821f5020edfa0900fc872503bbe993388c7f5acb86c059bc53dcd606853",36864,"environment_identity"
"artifacts/12_manifests/H11/H11_preparation_report_manifest.csv","00ce783a5958f6f958db1d2d6d78076760953ad1c51cc18c30abb697557c8e5c",72966,"protected_external_identity"
"artifacts/12_manifests/H11/H11_stage3_artifact_manifest.csv","2f55cef62117af71beab6e320fac842489b24be149209ea60a1d54cbd172f645",14512,"protected_external_identity"
"audit/handoffs/H11_worker_handoff.md","5f01ac88745d55d749854b41d22ce3bd0afe43f42dbbaded98da7a61e1b53289",15358,"protected_external_identity"
"audit/hypotheses/H11/H11_analysis_preparation.qmd","3f5a0d2ead03d2cb149451709110b59ba1387401f9ff633dfba1a0663f4b0816",54527,"protected_external_identity"
"audit/hypotheses/H11/report018_order60_result_fail_closed/build_inventory_postfailure.csv","b899d8f7267f931958b090be9c924a1b0656ea776e51321a93dce8931e9dad8e",172992,"protected_external_identity"
"audit/hypotheses/H11/report018_order60_result_fail_closed/order60_fail_closed_non_circular_evidence_manifest.csv","fad21fab11cfb0c323c7386beeaffb30201989aaa901ff0337ad2b80d226fa40",10597,"protected_external_identity"
"audit/hypotheses/H11/report018_order60_result_fail_closed/order60_fail_closed_record.md","b95694026d449a310c1149ddafb81de33374781ee246d6d4972a3321960fbfdb",2972,"protected_external_identity"
"audit/hypotheses/H11/report018_order60_result_fail_closed/protected_inventory_postfailure.csv","2d9d91b7a2d6402592cbe3e18715c105582a72b232324961c76de9d90b8176cf",50129,"protected_external_identity"
"audit/hypotheses/H11/report018_order60_result_fail_closed/render_execution.csv","8d1ecb8b3b7fefdd9148b959eb6782929b4196c45949953d92bd7ca74b8d5ce2",500,"protected_external_identity"
"audit/hypotheses/H11/report018_order60_result_fail_closed/render_output.txt","fbef88e2062d464e3ded354e42fd4bb1aad1d5d97582a8a3fe8a18030d9a0319",1284,"protected_external_identity"
"audit/report_harmonization/coordination_matrix.csv","c8990a95151ebfd5deb0a1abca3a69ad2c4a1720f30537de13deebab2386b6ac",42552,"protected_external_identity"
"audit/report_harmonization/owner_orders/60_h11_result_report018_render.md","9b7d6ae3d61c8c30382b8de8f4a9c42ee76150a99cfaa454b2adc89abdf67efa",7037,"protected_external_identity"
"audit/report_harmonization/owner_orders/60a_h11_sass_cache_environment_retry.md","65b74f1932428617b671baba90df5cbd4857e1e5c31eb533e42962eb87834349",7735,"protected_external_identity"
"audit/report_harmonization/report018_h11_order60_dispatch_manifest.csv","ffea5e7b62237ff38b3e69822db45c9e24f2ae3e948a1ddbc2df155ebbe7d565",4939,"protected_external_identity"
"audit/report_harmonization/report018_h11_order60_dispatch_receipt_manifest.csv","0cdf189b07eb4a2817d0918dbbb2191245d8533e4175cd6858e61b8cbb8b0917",1509,"protected_external_identity"
"audit/report_harmonization/report018_h11_order60_environment_stop_independent_acceptance_manifest.csv","420006ebe6e53206a60204670a1fd035ba6cb747850377c8dbde236ce3ec7a64",4449,"protected_external_identity"
"audit/report_harmonization/report018_h11_order60_environment_stop_independent_acceptance.md","5d7dfc444898ce191cbaf895110b83b499777f5de3568e5ec84fb35ac3f49eef",3787,"protected_external_identity"
"audit/report_harmonization/report018_h11_order60_environment_stop_independent_verification.csv","a40da333361435f6e0bba6bbaa6995e5dbed3caffcabb6605cb64816de392896",1327,"protected_external_identity"
"audit/report_harmonization/report018_h11_order60_sass_cache_probe.md","1a0f60e3c34554c849dfd11673f6bfb3868b57df7bba5d911b11e70e86042512",1481,"protected_external_identity"
"audit/report_harmonization/report018_h11_order60a_environment_retry_release.md","e762e71f1bc0d4949b71a2f5aedec5eef89405cf4ea683f241e26b0c37a230c4",2003,"protected_external_identity"
"audit/report_harmonization/report018_h11_result_complete_preflight_manifest.csv","5a2e5d08d25c2406d2ead5a91812c15bf08787668a7d8f96fdd55bffc22f77b9",4659,"protected_external_identity"
"audit/report_harmonization/report018_h11_result_complete_preflight.md","0b276d0967adabb282189fa291263a9ff8a33192221cad1eff6f39e07c9856ee",6357,"protected_external_identity"
"notebooks/hypotheses/H11.qmd","7909ba06782c84223197ab7fcd16493d7ee6e6d8b63c750aa81f17cb97977867",57462,"protected_external_identity"
"notebooks/sensitivity_battery.qmd","d2d1777062dbf58eca69cc58eadd6ad17a7ce80f4a8f335b6828f54ffcbfeb70",3623,"protected_external_identity"
"renv.lock","3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350",603493,"protected_external_identity"
"scripts/hypotheses/H11/build_h11_preparation_report_manifest.R","317f31069e6019475023b3097b1d7f1b00435755e0a109e40535fab89b570bf8",10130,"protected_external_identity"
"scripts/report_harmonization/check_report018_h10_order59a_and_h11_result_preflight.R","12afd7dcdba380cfb9d31b8e2e3fb1aaae47e9351f72dca7937bf313cbb8eb5b",31233,"protected_external_identity"
"scripts/report_harmonization/check_report018_h11_order60_environment_stop.R","47bccc10cc956c949543d7114c981ac38462a9a080ca3049fe53e2dc0912674a",13677,"protected_external_identity"
"scripts/report_harmonization/seal_report018_h11_order60a_environment_retry.R","c8f28bd2d1f0031b05d798faae8e67b5fbb93cb38cf34db2ea33810e2f9f088d",8300,"protected_external_identity"
"tests/hypotheses/H11/test_h11_preparation_report.R","7c565618a4d3ec1c2240419b1daead2189616fce97931dde68e0a9450db8f41f",10562,"protected_external_identity"
"tests/hypotheses/H11/test_h11_report016_hourly_disposition.R","3d945c2b813ffaa2291ddebbe01f1f45c5c4ae7fe10256c9a1c8b15c3b531e7b",8062,"protected_external_identity"
"tests/hypotheses/H11/test_h11_stage3_reader_report.R","088e0a1235d2561515613271e497ae55124a2bbe39f5fa9e2173583df131dea8",16736,"protected_external_identity"
