"path","sha256","bytes"
"audit/hypotheses/H11/report018_order72j_libreoffice_compatibility/candidate/H11_reader_near_eye_curves_arial_safe_margin.svg","ca613c8860b38625524518d106f0408ad264f90d78ef92bd9abd87f4daad904e",25243
"audit/hypotheses/H11/report018_order72j_libreoffice_compatibility/code/finalize_visual_lease_001_stop.R","2d91fb47f9c611cc4f78224b6d0210ec6e2c65d5eabe76906b22865dc617a039",14567
"audit/hypotheses/H11/report018_order72j_libreoffice_compatibility/evidence/post_visual_lease_001_control_identities.csv","47263bbf42b762302e9699c17a8049933a331fcb4d1b7ad2a73bc6841a389f40",1895
"audit/hypotheses/H11/report018_order72j_libreoffice_compatibility/evidence/post_visual_lease_001_historical_owner_rehash_20.csv","1425845058e303446b4215e4011518f01209dde517cf1c34394060e9a40419aa",5138
"audit/hypotheses/H11/report018_order72j_libreoffice_compatibility/evidence/post_visual_lease_001_input_rehash_34.csv","a438aab80e971971557543f50915f9565506e1aec15dcaaef90ad165a64c5931",8681
"audit/hypotheses/H11/report018_order72j_libreoffice_compatibility/evidence/post_visual_lease_001_preservation_rehash_531.csv","6cf174f2591888cacd442646c98c851a4587f228bf183293a03428fa6fe7dda3",125851
"audit/hypotheses/H11/report018_order72j_libreoffice_compatibility/evidence/post_visual_lease_001_release_rehash_123.csv","9510dec40a0544a73a3d2fd866cbf7919430d83eaca09c78688c9f34405a5d47",30378
"audit/hypotheses/H11/report018_order72j_libreoffice_compatibility/evidence/visual_stop_command.txt","d79ebefc3338df08b3eb1a9e327b37f7f6cfecdd106bc79ad57be8e261f6593c",315
"audit/hypotheses/H11/report018_order72j_libreoffice_compatibility/evidence/visual_stop_runtime.txt","b0ec186cc9faabe4b6c4559821b742a85c106dc3eab0bb363bd7e2456e6f59b8",413
"audit/hypotheses/H11/report018_order72j_libreoffice_compatibility/evidence/visual_stop_session_info.txt","ad118ad74ac8ef7958c3452b8eb782258888c6f6b849f1f0f5a5c738220e02a7",597
"audit/hypotheses/H11/report018_order72j_libreoffice_compatibility/manifest.csv","eb483dba0314be78780159ba96b16b98b8b00ad9f790d768064f83e56ce924c0",3522
"audit/hypotheses/H11/report018_order72j_libreoffice_compatibility/qa/visual_lease_001_browser_checks.csv","1c3e1c84de92fd3c8fcc4948463d0b2fdf064d0758492b24f41bf23cd028277d",1151
"audit/hypotheses/H11/report018_order72j_libreoffice_compatibility/qa/visual_lease_001_cleanup.csv","ac9295fdadb9265e4292e1f2d318d968e0894c18fd49b0f59f5d9dabca7fc7ae",790
"audit/hypotheses/H11/report018_order72j_libreoffice_compatibility/qa/visual_lease_001_disposition.csv","50c7bbdc721bd45121ec789cd1ab60d11ce6ae4f2f645d9098cc1d6bb33a2a38",270
"audit/hypotheses/H11/report018_order72j_libreoffice_compatibility/qa/visual_lease_001_manifest.csv","546e387948c18b728c0810aa409324573b46b2fef9b6f724677876d8eb947281",2581
"audit/hypotheses/H11/report018_order72j_libreoffice_compatibility/qa/visual_lease_001_return.md","b7240b7d00662afaf5898a917b29aeb13c344fad67303252cf00a3716d4ed076",1217
"audit/hypotheses/H11/report018_order72j_libreoffice_compatibility/REPORT018-ORDER72J-COMPONENT-STOPPED.md","099ab3159afe3010394e0e2f095f7b718b9378e590ca65e4b8e78abed3e3f7fb",921
"audit/report_harmonization/report018_order72j_h11_browser_stop_disposition/control_pin_verification.csv","21302146d69ad7d0ea2bab788f7da7d313d7a3acd2e4d83d78d70a8bf1477b44",1448
"audit/report_harmonization/report018_order72j_h11_browser_stop_disposition/disposition.md","6373a09892c90e008946ee1109e2611894a971e42b084cd2881f13d1c0853543",3707
"audit/report_harmonization/report018_order72j_h11_browser_stop_disposition/session_and_command.txt","9bdc8b037909bd994a47e38dd693c4aa76ad90344eeed4e5774d09a9d0a9b9b7",823
"audit/report_harmonization/report018_order72j_h11_browser_stop_disposition/verification.csv","52dff44353d5944a87c4dccdd26d9e4560e0fa81d272426ddfb3fd6ff3091951",332
"audit/report_harmonization/report018_order72j_h11_browser_stop_disposition/verify_and_seal.R","231eab548012398045e75998d6e0f57e5a52e0d46f5540aa8b551e4f5fe4df07",4351
"audit/report_harmonization/report018_order72j_h11_static_independent_acceptance/manifest.csv","0380aa97d71d44a34184c2ffda92741c56b67a3a2ad27754b53c2fc5f73eea7b",5240
