component,calibration_scope,fitted_decile,observations,observed_mean,fitted_mean,observed_to_fitted_ratio,observed_minus_fitted,mean_deviance_residual
occurrence,"In-sample fitted-value deciles; descriptive model check, not predictive validation",3,1660,0.4162650602409641,0.40660607784713865,1.02375513530188,0.009658982393825455,-0.036268655830071064
occurrence,"In-sample fitted-value deciles; descriptive model check, not predictive validation",2,1660,0.11385542168674707,0.13734793886002195,0.8289561724168482,-0.02349251717327487,-0.24830898509330757
occurrence,"In-sample fitted-value deciles; descriptive model check, not predictive validation",1,1660,0.025301204819277202,0.029809045354772242,0.8487760851833733,-0.00450784053549504,-0.1615308900596833
occurrence,"In-sample fitted-value deciles; descriptive model check, not predictive validation",4,1660,0.7421686746987951,0.7422374475890839,0.9999073438149582,-6.877289028883737e-5,0.1443387872547854
occurrence,"In-sample fitted-value deciles; descriptive model check, not predictive validation",5,1660,0.9283132530120484,0.9138796626168529,1.0157937538010917,0.014433590395195428,0.23210261598862816
occurrence,"In-sample fitted-value deciles; descriptive model check, not predictive validation",6,1660,0.972289156626506,0.9675465585648546,1.0049016742601886,0.0047425980616513375,0.17567941909323054
occurrence,"In-sample fitted-value deciles; descriptive model check, not predictive validation",7,1659,0.9849306811332128,0.9853471018803726,0.999577386743854,-4.164207471597514e-4,0.12470024094416338
occurrence,"In-sample fitted-value deciles; descriptive model check, not predictive validation",9,1659,0.9969861362266426,0.9966801358640758,1.0003070196260122,3.0600036256678287e-4,0.07058624806723507
occurrence,"In-sample fitted-value deciles; descriptive model check, not predictive validation",10,1659,0.9987944544906571,0.9988296786239387,0.9999647345948609,-3.522413328160834e-5,0.04228769618716876
occurrence,"In-sample fitted-value deciles; descriptive model check, not predictive validation",8,1659,0.9915611814345991,0.9928446493647108,0.9987072822209064,-0.0012834679301116925,0.09142988861760813
positive_magnitude,"In-sample fitted-value deciles; descriptive model check, not predictive validation",1,1190,4.527945382018966,3.7395203067099487,1.2108358855263652,0.788425075309017,-0.8222836426366261
positive_magnitude,"In-sample fitted-value deciles; descriptive model check, not predictive validation",3,1190,20.235359450122655,22.65212503687212,0.8933095423579217,-2.4167655867494666,-0.9214083966553931
positive_magnitude,"In-sample fitted-value deciles; descriptive model check, not predictive validation",7,1190,211.27877754788855,203.67112348415063,1.0373526395573203,7.607654063737925,-0.5551131688293803
positive_magnitude,"In-sample fitted-value deciles; descriptive model check, not predictive validation",10,1189,1287.3785033645097,1106.962880375848,1.1629825409569334,180.41562298866165,-0.6296749785549781
positive_magnitude,"In-sample fitted-value deciles; descriptive model check, not predictive validation",9,1190,517.4498600762645,446.76435441912895,1.1582165294924636,70.68550565713554,-0.568767894940305
positive_magnitude,"In-sample fitted-value deciles; descriptive model check, not predictive validation",5,1190,97.86213089526488,92.65911767696147,1.0561521990360705,5.203013218303411,-0.7530171544679612
positive_magnitude,"In-sample fitted-value deciles; descriptive model check, not predictive validation",4,1190,44.23061974161432,49.511277232717404,0.8933443492826401,-5.280657491103085,-1.0159936776174494
positive_magnitude,"In-sample fitted-value deciles; descriptive model check, not predictive validation",6,1190,146.71650964933568,142.8046808755214,1.0273928610030936,3.9118287738142783,-0.6072318312037241
positive_magnitude,"In-sample fitted-value deciles; descriptive model check, not predictive validation",8,1190,274.0471751174696,290.2764947549222,0.9440901349895557,-16.229319637452647,-0.6029783956033411
positive_magnitude,"In-sample fitted-value deciles; descriptive model check, not predictive validation",2,1190,10.965219695392177,10.153130190731767,1.0799841516266304,0.8120895046604097,-0.7297756295534038
