"profile_key","state","state_order","mean_adherence","valid_cycles","point_offset","point_x","mean_adherence_percent"
"profile_001","Sleep",1,1,6,0.151669044429436,1.15166904442944,100
"profile_001","Wake",2,0.326276220860444,6,0.151669044429436,2.15166904442944,32.6276220860444
"profile_001","Pre-sleep",3,0.845555555555556,5,0.151669044429436,3.15166904442944,84.5555555555556
"profile_002","Sleep",1,0.657929737096404,6,0.124090259573422,1.12409025957342,65.7929737096404
"profile_002","Wake",2,0.461800643942587,6,0.124090259573422,2.12409025957342,46.1800643942587
"profile_002","Pre-sleep",3,0.259501133786848,5,0.124090259573422,3.12409025957342,25.9501133786848
"profile_003","Sleep",1,0.52787408271342,6,0.136448499136604,1.1364484991366,52.787408271342
"profile_003","Wake",2,0.446770870105629,6,0.136448499136604,2.1364484991366,44.6770870105629
"profile_003","Pre-sleep",3,0.637777777777778,5,0.136448499136604,3.1364484991366,63.7777777777778
"profile_004","Sleep",1,0.982830953319769,5,0.132235111040063,1.13223511104006,98.2830953319769
"profile_004","Wake",2,0.000479471719781797,5,0.132235111040063,2.13223511104006,0.0479471719781797
"profile_004","Pre-sleep",3,0.593055555555555,4,0.132235111040063,3.13223511104006,59.3055555555555
"profile_005","Sleep",1,0.71075631557376,4,0.0893689384823665,1.08936893848237,71.075631557376
"profile_005","Wake",2,0.218619733577775,4,0.0893689384823665,2.08936893848237,21.8619733577775
"profile_005","Pre-sleep",3,0.351254480286738,3,0.0893689384823665,3.08936893848237,35.1254480286738
"profile_006","Sleep",1,0.976809954751131,4,0.250596197820269,1.25059619782027,97.6809954751131
"profile_006","Wake",2,0.380749222648543,4,0.250596197820269,2.25059619782027,38.0749222648543
"profile_006","Pre-sleep",3,0.409263971350485,3,0.250596197820269,3.25059619782027,40.9263971350485
"profile_007","Sleep",1,0.998611111111111,6,0.0829650061251596,1.08296500612516,99.8611111111111
"profile_007","Wake",2,0.0864673096126483,6,0.0829650061251596,2.08296500612516,8.64673096126483
"profile_007","Pre-sleep",3,0.883172832173766,5,0.0829650061251596,3.08296500612516,88.3172832173766
"profile_008","Sleep",1,0.914564079732586,5,0.218205081936903,1.2182050819369,91.4564079732586
"profile_008","Wake",2,0.243269425369257,5,0.218205081936903,2.2182050819369,24.3269425369257
"profile_008","Pre-sleep",3,0.298809523809524,4,0.218205081936903,3.2182050819369,29.8809523809524
"profile_009","Sleep",1,0.960559541837388,6,0.252797361365519,1.25279736136552,96.0559541837388
"profile_009","Wake",2,0.14402152306686,6,0.252797361365519,2.25279736136552,14.402152306686
"profile_009","Pre-sleep",3,0.436479400749064,5,0.252797361365519,3.25279736136552,43.6479400749064
"profile_010","Sleep",1,0.973174861012606,6,0.245606092745438,1.24560609274544,97.3174861012606
"profile_010","Wake",2,0.279570811834322,6,0.245606092745438,2.24560609274544,27.9570811834322
"profile_010","Pre-sleep",3,0.945075704635453,5,0.245606092745438,3.24560609274544,94.5075704635453
"profile_011","Sleep",1,0.84538548293637,6,0.107779715876095,1.10777971587609,84.5385482936371
"profile_011","Wake",2,0.210520624306359,6,0.107779715876095,2.1077797158761,21.0520624306359
"profile_011","Pre-sleep",3,0.892297131942579,5,0.107779715876095,3.1077797158761,89.2297131942579
"profile_012","Sleep",1,1,3,0.207398408297449,1.20739840829745,100
"profile_012","Wake",2,0.0859836099621181,3,0.207398408297449,2.20739840829745,8.59836099621181
"profile_012","Pre-sleep",3,0.988888888888889,1,0.207398408297449,3.20739840829745,98.8888888888889
"profile_013","Sleep",1,0.923013490079864,6,0.160257493201643,1.16025749320164,92.3013490079864
"profile_013","Wake",2,0.329694329036083,6,0.160257493201643,2.16025749320164,32.9694329036084
"profile_013","Pre-sleep",3,0.381111111111111,5,0.160257493201643,3.16025749320164,38.1111111111111
"profile_014","Sleep",1,0.99752825392031,6,0.238297657440417,1.23829765744042,99.752825392031
"profile_014","Wake",2,0.0755710392292104,6,0.238297657440417,2.23829765744042,7.55710392292104
"profile_014","Pre-sleep",3,0.86,5,0.238297657440417,3.23829765744042,86
"profile_015","Sleep",1,0.523688237050306,4,0.0938670619251207,1.09386706192512,52.3688237050306
"profile_015","Wake",2,0.0860274043475789,4,0.0938670619251207,2.09386706192512,8.60274043475789
"profile_015","Pre-sleep",3,0.322222222222222,3,0.0938670619251207,3.09386706192512,32.2222222222222
"profile_016","Sleep",1,0.851512985140981,6,0.132945140255615,1.13294514025562,85.1512985140981
"profile_016","Wake",2,0.297667059798671,6,0.132945140255615,2.13294514025562,29.7667059798671
"profile_016","Pre-sleep",3,0.494283801874163,5,0.132945140255615,3.13294514025562,49.4283801874163
"profile_017","Sleep",1,0.995807014020664,6,0.164074655869044,1.16407465586904,99.5807014020664
"profile_017","Wake",2,0.128885806283377,6,0.164074655869044,2.16407465586904,12.8885806283377
"profile_017","Pre-sleep",3,0.465492583361051,5,0.164074655869044,3.16407465586904,46.5492583361051
"profile_018","Sleep",1,0.924712087249539,5,0.0885405130824074,1.08854051308241,92.4712087249539
"profile_018","Wake",2,0.219825212130906,5,0.0885405130824074,2.08854051308241,21.9825212130906
"profile_018","Pre-sleep",3,0.384722222222222,4,0.0885405130824074,3.08854051308241,38.4722222222222
"profile_019","Sleep",1,1,6,0.21675239728298,1.21675239728298,100
"profile_019","Wake",2,0.422344497817266,6,0.21675239728298,2.21675239728298,42.2344497817266
"profile_019","Pre-sleep",3,0.773263174252743,5,0.21675239728298,3.21675239728298,77.3263174252743
"profile_020","Sleep",1,0.979147589147589,6,0.115319434753619,1.11531943475362,97.9147589147589
"profile_020","Wake",2,0.238664162193908,6,0.115319434753619,2.11531943475362,23.8664162193908
"profile_020","Pre-sleep",3,0.587181885247852,5,0.115319434753619,3.11531943475362,58.7181885247852
"profile_021","Sleep",1,0.908982927052056,6,0.198870170465671,1.19887017046567,90.8982927052056
"profile_021","Wake",2,0.189406761929385,6,0.198870170465671,2.19887017046567,18.9406761929385
"profile_021","Pre-sleep",3,0.256944444444444,4,0.198870170465671,3.19887017046567,25.6944444444444
"profile_022","Sleep",1,1,5,0.207496678484604,1.2074966784846,100
"profile_022","Wake",2,0.319937619154894,5,0.207496678484604,2.2074966784846,31.9937619154895
"profile_022","Pre-sleep",3,0.608461388582191,5,0.207496678484604,3.2074966784846,60.8461388582191
"profile_023","Sleep",1,0.83684174256549,5,0.174071530331858,1.17407153033186,83.684174256549
"profile_023","Wake",2,0.188447181778366,5,0.174071530331858,2.17407153033186,18.8447181778366
"profile_023","Pre-sleep",3,0.977777777777778,3,0.174071530331858,3.17407153033186,97.7777777777778
"profile_024","Sleep",1,0.998870056497175,6,0.101405848693103,1.1014058486931,99.8870056497175
"profile_024","Wake",2,0.195115699477608,6,0.101405848693103,2.1014058486931,19.5115699477608
"profile_024","Pre-sleep",3,0.306666666666667,5,0.101405848693103,3.1014058486931,30.6666666666667
"profile_025","Sleep",1,0.76644862883425,6,0.232245792048052,1.23224579204805,76.644862883425
"profile_025","Wake",2,0.211281718259619,6,0.232245792048052,2.23224579204805,21.1281718259619
"profile_025","Pre-sleep",3,0.436022544283414,5,0.232245792048052,3.23224579204805,43.6022544283414
"profile_026","Sleep",1,0.803316967560639,6,0.143454061201774,1.14345406120177,80.3316967560639
"profile_026","Wake",2,0.289551722380196,6,0.143454061201774,2.14345406120177,28.9551722380196
"profile_026","Pre-sleep",3,0.72874883286648,5,0.143454061201774,3.14345406120177,72.874883286648
"profile_027","Sleep",1,0.992249509311121,4,0.0889859859226272,1.08898598592263,99.2249509311121
"profile_027","Wake",2,0.331053690485535,4,0.0889859859226272,2.08898598592263,33.1053690485535
"profile_027","Pre-sleep",3,0.594444444444445,3,0.0889859859226272,3.08898598592263,59.4444444444445
"profile_028","Sleep",1,0.781293984700518,6,0.116381138409488,1.11638113840949,78.1293984700518
"profile_028","Wake",2,0.368113707607837,6,0.116381138409488,2.11638113840949,36.8113707607837
"profile_028","Pre-sleep",3,0.432222222222222,5,0.116381138409488,3.11638113840949,43.2222222222222
"profile_029","Sleep",1,0.98296864700688,7,0.13973507065326,1.13973507065326,98.296864700688
"profile_029","Wake",2,0.0482073371972601,8,0.13973507065326,2.13973507065326,4.82073371972601
"profile_029","Pre-sleep",3,0.819047619047619,7,0.13973507065326,3.13973507065326,81.9047619047619
"profile_030","Sleep",1,0.952136200641103,6,0.186114582549781,1.18611458254978,95.2136200641103
"profile_030","Wake",2,0.454183048169574,6,0.186114582549781,2.18611458254978,45.4183048169574
"profile_030","Pre-sleep",3,0.498888888888889,5,0.186114582549781,3.18611458254978,49.8888888888889
"profile_031","Sleep",1,1,4,0.108459037528373,1.10845903752837,100
"profile_031","Wake",2,0.274704768313489,4,0.108459037528373,2.10845903752837,27.4704768313489
"profile_031","Pre-sleep",3,0.52037037037037,3,0.108459037528373,3.10845903752837,52.037037037037
"profile_032","Sleep",1,0.798001004016064,4,0.146875365483575,1.14687536548357,79.8001004016064
"profile_032","Wake",2,0.660349077661904,4,0.146875365483575,2.14687536548357,66.0349077661904
"profile_032","Pre-sleep",3,0.815452428476381,2,0.146875365483575,3.14687536548357,81.5452428476381
"profile_033","Sleep",1,0.998148148148148,4,0.230860373675823,1.23086037367582,99.8148148148148
"profile_033","Wake",2,0.320732198613136,4,0.230860373675823,2.23086037367582,32.0732198613136
"profile_033","Pre-sleep",3,0.788787417554541,3,0.230860373675823,3.23086037367582,78.8787417554541
"profile_034","Sleep",1,0.973164006207737,6,0.18323471291922,1.18323471291922,97.3164006207738
"profile_034","Wake",2,0.54842556565308,6,0.18323471291922,2.18323471291922,54.8425565653081
"profile_034","Pre-sleep",3,0.325050076587722,5,0.18323471291922,3.18323471291922,32.5050076587722
