"path","role","sha256","bytes"
"audit/hypotheses/H02/report018_order72_svg_export/candidate/figure4_exact_layout_replication.svg","failed_candidate_svg","2f9493540f12c9c660d213ee619bc726f1e3a0e34ce52c0e59bdf6bd8102a5cd",2982460
"audit/hypotheses/H02/report018_order72_svg_export/commands.txt","verification_evidence","bc3366dfd454f70df9a9048402674f79bed81a822251d3c29c46719dbb306aea",1556
"audit/hypotheses/H02/report018_order72_svg_export/environment.txt","verification_evidence","af48cb07238dbb3d2dd012dd36d2192cf7071fa7fca51485e1f7468d9dc84eb0",164
"audit/hypotheses/H02/report018_order72_svg_export/export_h02_figure4_svg.R","export_script","698c8b3fa52ffecef4b1dcba49bccae44b8ffa74f82808ecbe06e5b95bd9aa2d",26382
"audit/hypotheses/H02/report018_order72_svg_export/failure_summary.md","stop_evidence","07f8564e6e7b69f73df80b161df99368f7bca64f8c887765e13f2cbcdb8a61ea",907
"audit/hypotheses/H02/report018_order72_svg_export/h02_input_pin_check.csv","verification_evidence","4f549f834ddbd2e3865c8c9ebe9ed62c02959c66e825d1a5e1c542058c75a852",1311
"audit/hypotheses/H02/report018_order72_svg_export/package_versions.csv","verification_evidence","e782284c71e0939afea13e26c3770e46bdcd564e576ef49fb55365a7f8d7a24c",269
"audit/hypotheses/H02/report018_order72_svg_export/post_failure_release_manifest_check.csv","stop_evidence","6b804450562b4e3b7488b7737706c30ca334dbbcbb92d436163cc78df96e0c65",15103
"audit/hypotheses/H02/report018_order72_svg_export/pre_export_release_manifest_check.csv","verification_evidence","6b804450562b4e3b7488b7737706c30ca334dbbcbb92d436163cc78df96e0c65",15103
"audit/hypotheses/H02/report018_order72_svg_export/release_identity_check.csv","verification_evidence","bf4dd26e81e9a33c364d315db5e481c96ab424dfe4b33ec4d4679db0f1dad6c9",1002
"audit/hypotheses/H02/report018_order72_svg_export/REPORT018-ORDER72-SVG-REVIEW-stopped.md","stop_evidence","df087a1b4c5656e4ee0de23ee99c2cbdb15ed7bb89afda2441d4af24663dd10b",589
"audit/hypotheses/H02/report018_order72_svg_export/session_info.txt","verification_evidence","0963accd4e3c9ce772076cf4e37e9e2e925f1acdaf4434bd7615b15b93e8bad5",1335
"audit/hypotheses/H02/report018_order72_svg_export/source_extraction_checks.csv","verification_evidence","4f70971db3675ebd7c9608786bfd264bc8fa8c527ac751ded35c35faa0b49977",302
"audit/hypotheses/H02/report018_order72_svg_export/svg_font_resolution_check.csv","verification_evidence","4a0337831c0059f1f94d253a90cff76369828207b0a0f2b185365b161763210b",178
"audit/hypotheses/H02/report018_order72_svg_export/svg_forbidden_node_counts.csv","verification_evidence","dc20b32023ea74c3d033310bb3cb644b0fef36e1c912f4a5ec677fcab4fa3609",57
"audit/hypotheses/H02/report018_order72_svg_export/svg_metadata.csv","verification_evidence","9ffc5d3ab7cf7f41ff9dd0227123dacce7b94549ed2c362d4bd85f85bb7d5faf",519
"audit/hypotheses/H02/report018_order72_svg_export/svg_vector_element_counts.csv","verification_evidence","8b4b96e90156da02ccdcc622c8465dc2889944afab80d2bad63401b5827778b5",100
"audit/hypotheses/H02/report018_order72_svg_export/svg_visible_text_check.csv","verification_evidence","3a0ce8cc227f7160be0c1d94e07ff0bffc28a531a6872fe32fa29269b72a368c",548
"audit/hypotheses/H02/report018_order72_svg_export/visual_checks.csv","stop_evidence","a3a083816facae69985de90e81d2f1dc5e5ef14f4d9cc7fa10944dd970ee8173",704
