relative_path,bytes,sha256
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_frames_sample_flow_source.csv,115,d6aa360f923826746377c5a0c9f6f5f4d4556ec6f08a1d20716842e62180b051
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_estimands_equal_site_means_source.csv,2053,3fd04ecdd9c6f07eaa7436479f65f20d323ed280e6b033653ddd8dd3459f3563
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_multiplicity_BA_M1_source.csv,1567,c17e04f98eaf8b84430e0f8dcdc5206881deb184c832873c504edf5838883f47
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_multiplicity_BA_M2_source.csv,1151,36b498480944e95be5701cab9a4e0fcccd0e4d8bdf66a0101a15f56686182327
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_multiplicity_BA_M3_source.csv,368,5961cd10191268a08edd55a4f2b4c0dea7835af0ab4dda1e7bb86211b0f8de65
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_estimands_compact_table_source_source.csv,41000,1473ed8acd653345445bd75a3d395d36dc93d651ff78406ea88d4597fa2287a1
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_multiplicity_BA_M6_primary_source.csv,8311,660884e745e0210b92e5363d76f8e668bca2ea5ff2264f6b02ea8c5bd9b30930
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_estimands_B_to_B80_claim_gate_source.csv,1805,1dea9c6364e8cb87bf8d52ecb9b7ac8e4d12a739b248d4c96e71cc7df38f1dd6
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_diagnostics_primary_any_valid_assessment_source.csv,554,c38c55f5337ad8561717f51bde5763126fbb928f2627e6f5f31f1949d9742f5a
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_diagnostics_support_80_assessment_source.csv,526,0b1ea57e319e6becf526ad6c559f8c6fc9546b543d7298cceb3c61cc38a4d744
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_diagnostics_chest_assessment_source.csv,532,af59dfe83e786ca1b2840527d01337da493a8eb2bfbe1181f21ed3aa9daa8532
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_diagnostics_temporal_ANY_assessment_source.csv,548,7c04eb7bd4cf07f6a917a98e6e7bf4e0fbea9f236eb236f906c839dbfea849ba
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_diagnostics_temporal_80_assessment_source.csv,528,5b3fbc98d8fc35d2ae92abecb2aa37beeeaeaf93c28625d5894c59b0466b9510
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_diagnostics_primary_any_valid_boundary_prediction_source.csv,26634,eb4cfd0b1ccb0f3604ed2f52de39f3294efcb4c358a6f4340ef4983325807fc8
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_diagnostics_support_80_boundary_prediction_source.csv,25368,dd6cdd6cd81d96a5e28a99404a8ae020299fb8f6ddd79efd5b9fa33c8429f4cb
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_r2_random_effects_source.csv,397,fbe905f1bbf16a5a1df1032ba1aac703573abcff324cd91cb011cf5dc4c60ec2
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_r2_variance_decomposition_source.csv,1963,5fe5a5209bd9884f653185964497d74ba59ce70f5db5a4203072a6a5d8c8b53a
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_r2_shapley_global_source.csv,1039,3e8a2f478f97562e8ee2627120c8ac3159c1a1fb7216dc9a4d6e162f93012355
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_r2_shapley_within_state_source.csv,2048,ee197cfe844031b878cb689b114d5dafda2a4ce01aff51eb3117b3e5323a9921
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_placement_chest_estimands_primary_comparison_source.csv,1054,9a7726797aa34c7be53f8e18765a54220ce9197f20e65f31ab299241e0a0c974
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_sensitivities_family_grouping_weighting_grouping_C_B_comparison_source.csv,1447,5391707b959908dc210cb803867b16d8a129ac4a112244203e7b77070808f201
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_multiplicity_BA_M6_coverage_stability_source.csv,13625,4caa9d2baf35ebc2d82bf4d117417a71fa8bec3320cc9fd0084a73beada24a11
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_reuse_cross_state_reconciliation_source.csv,1386,97469db742c6350241e0728f71b50c374b38c419cea559d22ceb030991eb8114
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_completion_v2_continued_final_package_010_all_saved_model_gate_dispositions_source.csv,22675,45fb979c1ec3bfd3757f8c95fae9923b0d8f86f5354c4a54886742ffef56b105
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_frames_state_site_daytype_support_source.csv,17442,4586123b1eb3cf4dbdd81f767b592caf1dc0c76a92f5e5ba804e6a90695dba09
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_calendar_estimands_primary_comparison_source.csv,837,aa160952961ab674769c0128cb75bdb480ced817c71490a201520e9b023148b3
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_sensitivities_family_grouping_weighting_family_primary_comparison_source.csv,2104,d51b130d13e43fc3e29d67a08d0dbecce33177319a502d52bd5a5a39e2110eb3
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_temporal_ANY_reporting_primary_comparison_source.csv,771,5c47157677a261d914a8e857ae2472ea94294d15d72d06da326d311a3304a052
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_temporal_80_reporting_primary_comparison_source.csv,775,9ccb837d0964332a5a08e0d55e073ca0329afdf6e63ce86ace42fc8c22f36ac0
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_sensitivities_simple_estimands_SENS_BOTH_DAYTYPES_primary_comparison_source.csv,1793,76a06b815e1c1e58274df1fc63baabc61900fbef3b86ff667df5211dc14a9a8f
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_sensitivities_simple_estimands_SENS_COMPLETE_TRIADS_primary_comparison_source.csv,1803,f3e2654a64351733aaa4dccea1298cfeb80090a1e9fc806087d658b8f4efa41f
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_sensitivities_simple_estimands_SENS_DISPERSION_D1_primary_comparison_source.csv,1795,e7c7264fd5381c8b46761435f661511e796b9d48621fe00acd33ab101479c6c1
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_sensitivities_simple_estimands_SENS_EXCLUDE_ZERO_NOZERO_primary_comparison_source.csv,1829,4d2a4976d64992359e4ec7b85ac83735b1bfd724236afd589eb5345b4a30bffc
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_sensitivities_simple_estimands_SENS_STRICT_primary_comparison_source.csv,1785,6d3f5399d4166e32416f674c81bcceb940c189ed1d871da77c638fb4905d50ce
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_sensitivities_simple_estimands_SENS_SUPPORT70_primary_comparison_source.csv,1792,2f419a2203c6e97d122e02fc2efdbf6de48d7493d44e7ce7c87fa76d2ddae7b1
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_sensitivities_simple_estimands_SENS_SUPPORT90_primary_comparison_source.csv,1786,5e6ca74a9aaf7a8b719fde45a4fcce8ef4e0da1721cc2d15351b4e3b8e78fe93
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_sensitivities_simple_estimands_SENS_TINYGT30_primary_comparison_source.csv,1781,b2efa602accf2a8cecd315b894dbdf565a2f45854213c8447a533149cb3e41d5
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_sensitivities_simple_estimands_SENS_TINYGT5_primary_comparison_source.csv,1784,dde183f61703639af17310be0b90997d3e6bca4a38ab436ad1e6b1608554d11b
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_INFLUENCE_1_primary_comparison_source.csv,1011,87f826f879b0608c06f3f46b0a29b182c23321e16580fb7788e392008c382a11
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_INFLUENCE_2_primary_comparison_source.csv,1017,c6c5e8b55817108611c8c4dd913e5f183fc442217c15f2fac03544a8a8f397d9
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_INFLUENCE_3_primary_comparison_source.csv,1013,693222e7ab18aedfd6ea4414b8fbbac89aef52b36a24354c1619c91f6cd0c706
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_INFLUENCE_5_primary_comparison_source.csv,1014,7fc90d88fab04591f17a226d23422537b8575eca9ca74076029c8b4c302cc9e8
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_BAUA_primary_comparison_source.csv,1041,eca2aa9bae5eb6ba4c1b4bb9fcd2bc13bd9e9a0623110585a164ecd61056041b
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_FUSPCEU_primary_comparison_source.csv,1048,38b474f15f1714991140ef54297c4210886e3c275b6abbb6ea5b6abf8002151f
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_IZTECH_primary_comparison_source.csv,1044,22adb40816c80682f9e16f303ff656c26daadbbf161555ca5353e817eaf5a422
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_KNUST_primary_comparison_source.csv,1044,a76dfbd33fb8f2118e1bb75a89fe4006c78c4f5b25f735b6954a15f9954eeaff
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_MPI_primary_comparison_source.csv,1035,95c14e9f0a3bb47e7aad3075f8ba7fa9d0bd218ceff78612ac30740df7b32467
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_RISE_primary_comparison_source.csv,1043,c3b0ac0f6a2485882f5ce7f957f42102c3cc4db5477ed7055c1724fba4c3d041
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_THUAS_primary_comparison_source.csv,1043,59c1c101d208e4d4a9f618a7b88341741a798e4e3c4d54546d0db64cf42b5fdc
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_TUM_primary_comparison_source.csv,1036,95b717c73e01bd082401853a84fb6574a165edf5378f63339173c208460727a7
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_UCR_primary_comparison_source.csv,1039,fc7e568ac51c6ef9b0837492a30f344c1036a056086b43743c937216d68fcab5
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_sensitivities_family_grouping_weighting_family_status_source.csv,881,9dcab53a452a7eb4dbc15edd358d83b13e536706524d3a02f284579c06d68786
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_sensitivities_family_grouping_weighting_observed_support_contrasts_source.csv,539,721d18aa93340aecd2967f64ec56d33225e3cc1608b4654dfd57bffa289dac02
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_temporal_ANY_reporting_candidate_gates_source.csv,1532,d6c8741eb533af0099fdfd945ff51ba3c29de510c45c4a4e632c418ed63f24a0
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_temporal_80_reporting_candidate_gates_source.csv,1544,0e41c60c764518d78f46c3de7271e2bc66041a52eddb078022e1435f25cc5c31
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_diagnostics_primary_any_valid_temporal_correlation_source.csv,856,90da05ebae21643c056ca95445fe8819ca861e8e368db3e89612a7121e8c7147
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_diagnostics_support_80_temporal_correlation_source.csv,813,cfb5b2e249fcc9f0224e5a2efd177bf1e6d72f358795190e460e8bf93f4aa90a
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_diagnostics_temporal_ANY_temporal_correlation_source.csv,859,208df9bc84d29ba1a008266a153d5a0a5c88954ff446f342ad54347ab08abcb4
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_diagnostics_temporal_80_temporal_correlation_source.csv,856,fa020db669179ca01072fddb43c8c8d3cb6103f0ccf7d723613c2a93d7b9e346
stage4_cross_state_association/source_data/chronology_reconciliation.csv,351,a0ec0511ee27514d62262f9169cbd9ef8e3fb635a68614094376da34adae5373
stage4_cross_state_association/source_data/association_sample_flow.csv,415,05abdd41b1dc56f30cfd6aac33b7f69af9e821b57e3bf3a1234395a6dbeee8a5
main_linkage_b_amendment/stage2/source_data/stage3_cross_state_association_source_data_table_profile_sample_flow_source.csv,348,9838c0ae3325e1096a7a69ddd49fc4f95d8402a1a636e2bd3a53472fc4cd2a76
stage4_cross_state_association/source_data/privacy_summary.csv,557,d1bd8dcebd80cc275da4360707b468e00b871e95db07c51997e266afe6c90d90
main_linkage_b_amendment/stage2/source_data/stage3_cross_state_association_source_data_table_selected_sample_source.csv,582,503e010a7e5ef3a214987e753acf2d05e69dabc4c57fb61eed0cc37292827338
stage4_cross_state_association/source_data/model_transition_summary.csv,2929,a2896f7ee6535b02d7cb4be46d2bcde9934e521b58e69da663b0a2a06c145925
main_linkage_b_amendment/stage2/source_data/stage3_cross_state_association_source_data_table_diagnostic_assessment_source.csv,824,8854c439ed3982984d07c4242c99198e607f1e3de477b8cb862423baad8250b8
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_multiplicity_BA_M4_source.csv,13092,5516e7f856e93ba173b6423b56669b97d76d546444c19f6b7e28f1471078b69b
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_multiplicity_BA_M5_source.csv,28783,5227b5e29216cd692c552a18e9c99a45f7e8117a121f5272e33db87cac37a37a
main_linkage_b_amendment/stage2/source_data/stage3_cross_state_association_source_data_table_association_effects_source.csv,1275,304eac7c2521ebeb1217dbfd6a2fc27ad07c74ebe00f75bfe026d1cff3ab10b9
main_linkage_b_amendment/stage2/code/boundary_model_contract.R,13006,a0c8e8c62c9ef0dd4402abca414fba2e735ca13157cec6477669ccf031fdc5dd
main_linkage_b_amendment/stage2/completion_v2/continued_final_package_011/final_manifest.csv,435249,c1ce90bf88ff3597d6a75419ee331f091d0a867735117e8785973e1f172af696
main_linkage_b_amendment/stage2/source_data/manifest.csv,44221,0ae37b58d54650632c92876925e2a2b663e9ff2927a8477b467d0d9c920eb542
main_linkage_b_amendment/stage2/r2/manifest.csv,2462,24ebbf2c91ecb0a8d8f0eee659d69d83bcca5114846715fc15c23b09f2bebc98
main_linkage_b_amendment/stage2/reuse/manifest.csv,1179,4fc217c3d27daffa05700c11285e7005c6557f1f5bd01cc574a6fe737ece7198
main_linkage_b_amendment/stage3/source_data/main_adherence_levels_source.csv,1556,79007ee60f17f66cfd7edb1e0302c005c9b927194e06d2c5be62f66fba3ac88e
