metric_order,metric_id,manuscript_category,manuscript_name,display_unit,site_p_adjusted,photoperiod_effect_type,photoperiod_estimate_practical,photoperiod_conf_low_practical,photoperiod_conf_high_practical,photoperiod_p_adjusted,latitude_effect_type,latitude_estimate_practical,latitude_conf_low_practical,latitude_conf_high_practical,latitude_p_adjusted,adequacy_p_adjusted,participants,participant_days,observations,sites,descriptive_metric_order,descriptive_name,metric_description,descriptive_analysis_unit,descriptive_unit,descriptive_scaling,descriptive_median,descriptive_q1,descriptive_q3,descriptive_median_display,descriptive_q1_display,descriptive_q3_display,descriptive_participants,descriptive_participant_days,descriptive_observations,estimate_conditional_r2,estimate_latitude_part_r2,estimate_marginal_r2,estimate_participant_associated_share,estimate_photoperiod_part_r2,estimate_site_part_r2,conf_low_conditional_r2,conf_low_latitude_part_r2,conf_low_marginal_r2,conf_low_participant_associated_share,conf_low_photoperiod_part_r2,conf_low_site_part_r2,conf_high_conditional_r2,conf_high_latitude_part_r2,conf_high_marginal_r2,conf_high_participant_associated_share,conf_high_photoperiod_part_r2,conf_high_site_part_r2,bootstrap_successful_used_conditional_r2,bootstrap_successful_used_latitude_part_r2,bootstrap_successful_used_marginal_r2,bootstrap_successful_used_participant_associated_share,bootstrap_successful_used_photoperiod_part_r2,bootstrap_successful_used_site_part_r2,term_supported_conditional_r2,term_supported_latitude_part_r2,term_supported_marginal_r2,term_supported_participant_associated_share,term_supported_photoperiod_part_r2,term_supported_site_part_r2,density_artifact_path,site_supported,photoperiod_supported,latitude_supported
1,interdaily_stability,dynamics-based,Interdaily stability,dimensionless,0.22823903163292833,odds_ratio,0.9833511062650612,0.9442131871641202,1.0241113038221548,0.4011824961340883,odds_ratio,1.009236239713783,0.9606340837286336,1.0602973648386034,0.903424133842843,0.17536597715055371,141,816,141,9,6,Interdaily stability,Day-to-day regularity of the light–dark pattern; higher regularity supports circadian stability.,participant,—,Linear,0.30770686031022043,0.24767711908516649,0.3798585680624405,0.308,0.248,0.38,141,816,141,0.15353533006706746,8.831351001120451e-4,0.15353533006706746,,0.00424158896292723,0.06871618603864532,0.10443840153769676,4.171797943737032e-6,0.10443840153769676,,8.22244091911574e-6,0.04129385429386418,0.30774258623235623,0.03452650556821912,0.30774258623235623,,0.04566912146402031,0.2036760832788877,1000,1000,1000,1000,1000,1000,,FALSE,,,FALSE,FALSE,artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_interdaily_stability.png,FALSE,FALSE,FALSE
2,intradaily_variability,dynamics-based,Intradaily variability,dimensionless,0.4832327447704752,difference,-0.01888291968490349,-0.05647351563977113,0.01870767626996413,0.32718536790402825,difference,-0.03941167039524915,-0.08406954946809372,0.00524620867759541,0.1394443394756798,0.7230181913216733,141,816,141,9,7,Intradaily variability,Within-day fragmentation of light exposure; higher values indicate less consolidated light–dark input.,participant,—,Linear,1.2526334367099268,0.9304017244702456,1.501575031592302,1.253,0.93,1.502,141,816,141,0.05906081252863027,0.02105880510061421,0.05906081252863027,,0.00696251770153775,0.05144140905746262,0.04637068834761287,1.6634719294035766e-4,0.04637068834761287,,1.1639645931606406e-5,0.03765308107998219,0.21218238502904369,0.08886489740427728,0.21218238502904369,,0.05673285453713293,0.18732175749931657,1000,1000,1000,1000,1000,1000,,FALSE,,,FALSE,FALSE,artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_intradaily_variability.png,FALSE,FALSE,FALSE
3,daily_geometric_mean_medi,level-based,Mean melEDI,lx,6.351897361923244e-4,ratio,1.180877656524222,1.1094504485781496,1.2569033988541507,9.850560763714108e-7,ratio,1.1538833416917786,1.0664415304896775,1.2484948571183514,0.00181110160406345,0.03158669460567634,141,816,816,9,9,Mean melEDI,"Geometric average of daily melEDI values, including zeros; summarizes overall exposure while reducing peak influence.",participant-day,lx,Symlog,5.15447793332358,2.8310551959612797,9.22531377941019,5.154,2.831,9.225,141,816,816,0.5769647216445326,0.03645273942702101,0.2535266323140986,0.323438089330434,0.07715579195196502,0.08358915945067223,0.5187360003097112,0.00784751792613564,0.1864983164446724,0.24457745154129745,0.02918397458056628,0.04772711477756242,0.6506900880439022,0.08201029270057586,0.34375943558142535,0.394237539765371,0.13874693621302422,0.16613582129069898,1000,1000,1000,1000,1000,1000,,TRUE,,,TRUE,TRUE,artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_daily_geometric_mean_medi.png,TRUE,TRUE,TRUE
4,m10_mean_medi,level-based,Brightest 10 h mean,lx,0.01054177929953585,ratio,1.24260332767718,1.13313910477087,1.362642082912339,1.1501183997499532e-5,ratio,1.2376302755749329,1.105678168314194,1.3853296039615943,0.00140198421806332,0.3253362746903638,141,816,816,9,10,Brightest 10 h mean,Mean of the brightest 10 hours; reflects the strength of the main daytime light episode.,participant-day,lx,Symlog,110.56628011878853,41.51263577050514,243.21171747146465,110.566,41.513,243.212,141,816,816,0.459904527491857,0.03586999276368639,0.1756305708938182,0.2842739565980388,0.05756855583916583,0.0566929594287533,0.39574093079798767,0.00807580954756215,0.12074548885081184,0.20860369585910607,0.01858625448517306,0.03304192763908411,0.543107656951609,0.08120632573064122,0.26018600246604356,0.35404141084027824,0.1107009890205072,0.12697195266170772,1000,1000,1000,1000,1000,1000,,TRUE,,,TRUE,TRUE,artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_m10_mean_medi.png,TRUE,TRUE,TRUE
5,l10_mean_medi,level-based,Darkest 10 h mean,lx,1.3405020682995856e-5,ratio,1.0877524781346135,1.0339201747190176,1.1443876254852514,0.00163122468370287,ratio,1.0402365409611802,0.9708223659316298,1.114613856379868,0.3995933292487673,2.750747836431377e-5,141,816,816,9,11,Darkest 10 h mean,Mean of the darkest 10 hours; lower values during the biological night favour melatonin preservation and sleep.,participant-day,lx,Symlog,0.10250743148540206,0.02011521770058082,0.2533830225702579,0.103,0.02,0.253,141,816,816,0.6106980375650409,0.00467562314423409,0.21983507863013232,0.39086295893490863,0.03432503019031088,0.13736790889475642,0.5530829103137934,1.964847024632729e-5,0.15811766668190178,0.30417594915931473,0.00491248398614306,0.09220784212043662,0.6807116836563535,0.03193846863335729,0.31759896428746415,0.4618526339719496,0.08330801798838967,0.23937453034153816,1000,1000,1000,1000,1000,1000,,FALSE,,,TRUE,TRUE,artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_l10_mean_medi.png,TRUE,TRUE,FALSE
6,duration_above_1000,duration-based,"Time above 1,000 lx melEDI",h,0.07086224734486882,ratio,1.205778023401601,1.1284321264167825,1.2884254246952185,9.347491814532e-7,ratio,1.0272838320364963,0.9420997568333772,1.1201701984413466,0.7685990271167122,0.0530159023779531,141,816,816,9,1,"Time above 1,000 lx melEDI",Bright-light exposure duration; relevant to daytime alerting and circadian entrainment.,participant-day,HH:MM,Symlog,0.6833333333333333,0.18333333333333332,1.5583333333333331,00:41,00:11,01:33,141,816,816,0.5009143390362623,3.794805813444834e-4,0.2145409454513219,0.28637339358494035,0.08989415456870736,0.04695413364082544,0.4016305170137613,-1.2452637376860452e-4,0.16266439073061204,0.17684819585885556,0.0374980459618865,0.02631107574066907,0.5762378766135798,0.01975048736306247,0.32276119729452957,0.3418954053234487,0.15662366519751972,0.12141092259496492,1000,1000,1000,1000,1000,1000,,FALSE,,,TRUE,FALSE,artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_duration_above_1000.png,FALSE,TRUE,FALSE
7,duration_above_250_wake,duration-based,Time above 250 lx melEDI during wake,h,0.00741474511920361,ratio,1.1355344563084115,1.0726397933203122,1.2021169729982106,5.413308071373583e-5,ratio,1.1153795412494003,1.035051851245266,1.2019412549632045,0.01254039781048859,0.0530159023779531,141,737,737,9,2,Time above 250 lx melEDI during wake,"Waking time in recommended daytime light; relevant to alertness, entrainment, and subsequent sleep.",participant-day,HH:MM,Symlog,2.4166666666666665,0.85,4.616666666666666,02:25,00:51,04:37,141,737,737,0.5012235304781836,0.03108297353860724,0.17997357837530695,0.32124995210287666,0.06393149683471656,0.08641399591660973,0.4164617108640785,0.00343535739733782,0.12873108021065052,0.20696246875325025,0.02034157212299812,0.05190062210835578,0.5796397417938747,0.08340659086389053,0.29130963388632597,0.3669927357852077,0.12652031977020228,0.18722662484734257,1000,1000,1000,1000,1000,1000,,TRUE,,,TRUE,TRUE,artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_duration_above_250_wake.png,TRUE,TRUE,TRUE
8,duration_below_10_pre_sleep,duration-based,Time below 10 lx melEDI before sleep,h,0.04870514332516602,difference,-0.1335800529895413,-0.20084784751606155,-0.06631225846302102,1.6352361510425212e-4,difference,0.00204618998930766,-0.08509527666397712,0.08918765664259246,0.9615456447433032,0.040092890932253183,139,655,655,9,3,Time below 10 lx melEDI before sleep,Low-light time before bed; limits evening melatonin suppression and circadian delay.,participant-day,HH:MM,Symlog,1.8833333333333333,1.025,2.5833333333333335,01:53,01:01,02:35,139,655,655,0.38280403424087805,7.777138862189105e-6,0.07622978072744387,0.3065742535134342,0.04851339623007701,0.05391525777414351,0.31777197906817894,3.2790117747810508e-6,0.04601501758805666,0.21656028703930777,0.01188755775269761,0.03154522098859866,0.4845396272682975,0.0166888483048987,0.17173694409792362,0.3806319047527638,0.10524372124071,0.13382231979970477,1000,1000,1000,1000,1000,1000,,FALSE,,,TRUE,TRUE,artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_duration_below_10_pre_sleep.png,TRUE,TRUE,FALSE
9,duration_below_1_sleep_environment,duration-based,Time below 1 lx melEDI during sleep,h,0.05757232018788216,ratio,0.98687109515049,0.9682781890295508,1.0058210227988564,0.22723207167080692,ratio,0.9976501786956836,0.973581131604682,1.0223142650793162,0.903424133842843,0.04349306410010818,141,778,778,9,4,Time below 1 lx melEDI during sleep,Darkness during sleep; supports nocturnal melatonin and an undisturbed sleep environment.,participant-day,HH:MM,Symlog,7.133333333333334,5.966666666666667,8.25,07:08,05:58,08:15,141,778,778,0.40949017613455546,1.1567889391484884e-4,0.08016788288110414,0.3293222932534513,0.00573172873672587,0.05415234823559648,0.3284320337477615,3.1198831665875763e-6,0.05075872167146562,0.2200603077658367,3.586303360562236e-5,0.03204043747541545,0.48537122172323655,0.01575563778964004,0.18201434132940883,0.37812213360423425,0.03763591658619282,0.14220435818586283,1000,1000,1000,1000,1000,1000,,FALSE,,,FALSE,FALSE,artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_duration_below_1_sleep_environment.png,FALSE,FALSE,FALSE
10,longest_bout_above_250,duration-based,Longest continuous period above 250 lx melEDI,h,0.3981393732743139,ratio,1.1246405089540772,1.0652605370094024,1.1873304515074907,4.982352177411378e-5,ratio,1.05998850023415,0.9924617535852112,1.1321097428387443,0.1394443394756798,0.6256635879424792,141,816,816,9,5,Longest period above 250 lx melEDI,Longest sustained bright-light bout; captures continuity of daytime circadian stimulation.,participant-day,HH:MM,Symlog,0.6333333333333333,0.2833333333333333,1.2041666666666666,00:38,00:17,01:12,141,816,816,0.3628070271538936,0.00754703836799055,0.09967403890183787,0.2631329882520557,0.04866451510503863,0.02190197476183667,0.29911722310813577,3.9769929277001606e-5,0.06084696334787199,0.18651540463867947,0.0132874205400237,0.0142470183392595,0.4534863436558622,0.03404565096924458,0.1790061502083679,0.32953970118000897,0.09630340787813511,0.08090553279913312,1000,1000,1000,1000,1000,1000,,FALSE,,,TRUE,FALSE,artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_longest_bout_above_250.png,FALSE,TRUE,FALSE
